https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume BTC
1652007600,2022-05-08 11:00:00,AAVE/BTC,0.00378821,0.00378821,0.00378821,0.00378821,0.00000000,0.0
1652004000,2022-05-08 10:00:00,AAVE/BTC,0.00378821,0.00378821,0.00378821,0.00378821,25.59787070,0.096970109764447
1652000400,2022-05-08 09:00:00,AAVE/BTC,0.00377342,0.00377342,0.00377342,0.00377342,0.00000000,0.0
1651996800,2022-05-08 08:00:00,AAVE/BTC,0.00377342,0.00377342,0.00377342,0.00377342,0.00000000,0.0
1651993200,2022-05-08 07:00:00,AAVE/BTC,0.00377342,0.00377342,0.00377342,0.00377342,0.00000000,0.0
1651989600,2022-05-08 06:00:00,AAVE/BTC,0.00377342,0.00377342,0.00377342,0.00377342,0.16680000,0.000629406456
1651986000,2022-05-08 05:00:00,AAVE/BTC,0.00374068,0.00374068,0.00374068,0.00374068,0.00000000,0.0
1651982400,2022-05-08 04:00:00,AAVE/BTC,0.00374068,0.00374068,0.00374068,0.00374068,0.00000000,0.0
1651978800,2022-05-08 03:00:00,AAVE/BTC,0.00373473,0.00374068,0.00373473,0.00374068,10.76688122,0.040275457242029605
1651975200,2022-05-08 02:00:00,AAVE/BTC,0.00371122,0.00372046,0.00371122,0.00372046,12.51220760,0.046551167887496
1651971600,2022-05-08 01:00:00,AAVE/BTC,0.00373913,0.00373913,0.00373913,0.00373913,4.15593216,0.0155395706174208
1651968000,2022-05-08 00:00:00,AAVE/BTC,0.00374415,0.00374585,0.00374415,0.00374585,16.57246151,0.0620779549472335
1651964400,2022-05-07 23:00:00,AAVE/BTC,0.00373462,0.00373707,0.00373462,0.00373707,14.06439551,0.0525596305285557
1651960800,2022-05-07 22:00:00,AAVE/BTC,0.00372035,0.00372035,0.00370000,0.00370000,66.72589196,0.246885800252
1651957200,2022-05-07 21:00:00,AAVE/BTC,0.00382942,0.00382942,0.00382942,0.00382942,0.00000000,0.0
1651953600,2022-05-07 20:00:00,AAVE/BTC,0.00382942,0.00382942,0.00382942,0.00382942,0.00000000,0.0
1651950000,2022-05-07 19:00:00,AAVE/BTC,0.00382942,0.00382942,0.00382942,0.00382942,0.26360000,0.001009435112
1651946400,2022-05-07 18:00:00,AAVE/BTC,0.00384674,0.00384674,0.00384674,0.00384674,6.38243629,0.0245515729741946
1651942800,2022-05-07 17:00:00,AAVE/BTC,0.00382220,0.00382220,0.00382220,0.00382220,0.00000000,0.0
1651939200,2022-05-07 16:00:00,AAVE/BTC,0.00382220,0.00382220,0.00382220,0.00382220,0.00000000,0.0
1651935600,2022-05-07 15:00:00,AAVE/BTC,0.00382220,0.00382220,0.00382220,0.00382220,0.00000000,0.0
1651932000,2022-05-07 14:00:00,AAVE/BTC,0.00382220,0.00382220,0.00382220,0.00382220,0.00000000,0.0
1651928400,2022-05-07 13:00:00,AAVE/BTC,0.00382220,0.00382220,0.00382220,0.00382220,0.00000000,0.0
1651924800,2022-05-07 12:00:00,AAVE/BTC,0.00382220,0.00382220,0.00382220,0.00382220,0.00000000,0.0
1651921200,2022-05-07 11:00:00,AAVE/BTC,0.00382220,0.00382220,0.00382220,0.00382220,0.00000000,0.0
1651917600,2022-05-07 10:00:00,AAVE/BTC,0.00382220,0.00382220,0.00382220,0.00382220,0.00000000,0.0
1651914000,2022-05-07 09:00:00,AAVE/BTC,0.00382220,0.00382220,0.00382220,0.00382220,0.00000000,0.0
1651910400,2022-05-07 08:00:00,AAVE/BTC,0.00382220,0.00382220,0.00382220,0.00382220,6.55000000,0.025035409999999998
1651906800,2022-05-07 07:00:00,AAVE/BTC,0.00376718,0.00376718,0.00376718,0.00376718,0.00000000,0.0
1651903200,2022-05-07 06:00:00,AAVE/BTC,0.00376718,0.00376718,0.00376718,0.00376718,6.98431770,0.026311181953086002
1651899600,2022-05-07 05:00:00,AAVE/BTC,0.00375000,0.00375000,0.00375000,0.00375000,0.00000000,0.0
1651896000,2022-05-07 04:00:00,AAVE/BTC,0.00375000,0.00375000,0.00375000,0.00375000,10.00000000,0.0375
1651892400,2022-05-07 03:00:00,AAVE/BTC,0.00383862,0.00383862,0.00383862,0.00383862,0.00000000,0.0
1651888800,2022-05-07 02:00:00,AAVE/BTC,0.00383862,0.00383862,0.00383862,0.00383862,0.00000000,0.0
1651885200,2022-05-07 01:00:00,AAVE/BTC,0.00383862,0.00383862,0.00383862,0.00383862,0.00000000,0.0
1651881600,2022-05-07 00:00:00,AAVE/BTC,0.00383862,0.00383862,0.00383862,0.00383862,0.00000000,0.0
1651878000,2022-05-06 23:00:00,AAVE/BTC,0.00383862,0.00383862,0.00383862,0.00383862,0.00000000,0.0
1651874400,2022-05-06 22:00:00,AAVE/BTC,0.00383862,0.00383862,0.00383862,0.00383862,0.00000000,0.0
1651870800,2022-05-06 21:00:00,AAVE/BTC,0.00383839,0.00383862,0.00383839,0.00383862,9.14341900,0.03509811104178
1651867200,2022-05-06 20:00:00,AAVE/BTC,0.00385203,0.00385203,0.00385203,0.00385203,0.00000000,0.0
1651863600,2022-05-06 19:00:00,AAVE/BTC,0.00385203,0.00385203,0.00385203,0.00385203,0.46200000,0.0017796378600000002
1651860000,2022-05-06 18:00:00,AAVE/BTC,0.00381050,0.00381050,0.00381050,0.00381050,0.00000000,0.0
1651856400,2022-05-06 17:00:00,AAVE/BTC,0.00381050,0.00381050,0.00381050,0.00381050,0.00000000,0.0
1651852800,2022-05-06 16:00:00,AAVE/BTC,0.00381050,0.00381050,0.00381050,0.00381050,0.00000000,0.0
1651849200,2022-05-06 15:00:00,AAVE/BTC,0.00381050,0.00381050,0.00381050,0.00381050,0.00000000,0.0
1651845600,2022-05-06 14:00:00,AAVE/BTC,0.00381050,0.00381050,0.00381050,0.00381050,0.16000000,0.00060968
1651842000,2022-05-06 13:00:00,AAVE/BTC,0.00378754,0.00378754,0.00378754,0.00378754,0.00000000,0.0
1651838400,2022-05-06 12:00:00,AAVE/BTC,0.00379469,0.00379469,0.00378754,0.00378754,29.29500000,0.1109559843
1651834800,2022-05-06 11:00:00,AAVE/BTC,0.00383605,0.00383605,0.00383605,0.00383605,0.00000000,0.0
1651831200,2022-05-06 10:00:00,AAVE/BTC,0.00383605,0.00383605,0.00383605,0.00383605,0.00000000,0.0
1651827600,2022-05-06 09:00:00,AAVE/BTC,0.00383605,0.00383605,0.00383605,0.00383605,0.00000000,0.0
1651824000,2022-05-06 08:00:00,AAVE/BTC,0.00383605,0.00383605,0.00383605,0.00383605,0.00000000,0.0
1651820400,2022-05-06 07:00:00,AAVE/BTC,0.00383605,0.00383605,0.00383605,0.00383605,0.46200000,0.0017722551000000002
1651816800,2022-05-06 06:00:00,AAVE/BTC,0.00387879,0.00387879,0.00387879,0.00387879,0.00000000,0.0
1651813200,2022-05-06 05:00:00,AAVE/BTC,0.00387879,0.00387879,0.00387879,0.00387879,0.00000000,0.0
1651809600,2022-05-06 04:00:00,AAVE/BTC,0.00387879,0.00387879,0.00387879,0.00387879,0.00000000,0.0
1651806000,2022-05-06 03:00:00,AAVE/BTC,0.00387879,0.00387879,0.00387879,0.00387879,0.00000000,0.0
1651802400,2022-05-06 02:00:00,AAVE/BTC,0.00387879,0.00387879,0.00387879,0.00387879,0.00000000,0.0
1651798800,2022-05-06 01:00:00,AAVE/BTC,0.00387879,0.00387879,0.00387879,0.00387879,0.00000000,0.0
1651795200,2022-05-06 00:00:00,AAVE/BTC,0.00387879,0.00387879,0.00387879,0.00387879,0.00000000,0.0
1651791600,2022-05-05 23:00:00,AAVE/BTC,0.00387879,0.00387879,0.00387879,0.00387879,6.81124206,0.026419377589907398
1651788000,2022-05-05 22:00:00,AAVE/BTC,0.00384612,0.00384612,0.00384612,0.00384612,0.00000000,0.0
1651784400,2022-05-05 21:00:00,AAVE/BTC,0.00384612,0.00384612,0.00384612,0.00384612,0.00000000,0.0
1651780800,2022-05-05 20:00:00,AAVE/BTC,0.00384612,0.00384612,0.00384612,0.00384612,0.00000000,0.0
1651777200,2022-05-05 19:00:00,AAVE/BTC,0.00384612,0.00384612,0.00384612,0.00384612,1.09450000,0.004209578340000001
1651773600,2022-05-05 18:00:00,AAVE/BTC,0.00380394,0.00384302,0.00380394,0.00384302,91.97755023,0.35347156508489463
1651770000,2022-05-05 17:00:00,AAVE/BTC,0.00379733,0.00379733,0.00379733,0.00379733,0.00000000,0.0
1651766400,2022-05-05 16:00:00,AAVE/BTC,0.00379698,0.00379733,0.00379698,0.00379733,12.94765131,0.0491665047490023
1651762800,2022-05-05 15:00:00,AAVE/BTC,0.00386361,0.00386988,0.00378968,0.00378968,108.11824595,0.40973355431179603
1651759200,2022-05-05 14:00:00,AAVE/BTC,0.00396126,0.00396126,0.00391870,0.00391870,47.60369589,0.18654460308414297
1651755600,2022-05-05 13:00:00,AAVE/BTC,0.00403468,0.00403468,0.00403468,0.00403468,0.00000000,0.0
1651752000,2022-05-05 12:00:00,AAVE/BTC,0.00403468,0.00403468,0.00403468,0.00403468,0.00000000,0.0
1651748400,2022-05-05 11:00:00,AAVE/BTC,0.00403468,0.00403468,0.00403468,0.00403468,0.00000000,0.0
1651744800,2022-05-05 10:00:00,AAVE/BTC,0.00403468,0.00403468,0.00403468,0.00403468,0.00000000,0.0
1651741200,2022-05-05 09:00:00,AAVE/BTC,0.00403468,0.00403468,0.00403468,0.00403468,0.00000000,0.0
1651737600,2022-05-05 08:00:00,AAVE/BTC,0.00403468,0.00403468,0.00403468,0.00403468,0.00000000,0.0
1651734000,2022-05-05 07:00:00,AAVE/BTC,0.00403468,0.00403468,0.00403468,0.00403468,0.00000000,0.0
1651730400,2022-05-05 06:00:00,AAVE/BTC,0.00403468,0.00403468,0.00403468,0.00403468,0.00000000,0.0
1651726800,2022-05-05 05:00:00,AAVE/BTC,0.00403468,0.00403468,0.00403468,0.00403468,0.00000000,0.0
1651723200,2022-05-05 04:00:00,AAVE/BTC,0.00403209,0.00403468,0.00403209,0.00403468,74.25177312,0.29958214397180155
1651719600,2022-05-05 03:00:00,AAVE/BTC,0.00407462,0.00407462,0.00407462,0.00407462,0.00000000,0.0
1651716000,2022-05-05 02:00:00,AAVE/BTC,0.00407462,0.00407462,0.00407462,0.00407462,0.00000000,0.0
1651712400,2022-05-05 01:00:00,AAVE/BTC,0.00407462,0.00407462,0.00407462,0.00407462,0.37400000,0.00152390788
1651708800,2022-05-05 00:00:00,AAVE/BTC,0.00400000,0.00400000,0.00400000,0.00400000,0.00000000,0.0
1651705200,2022-05-04 23:00:00,AAVE/BTC,0.00400000,0.00400000,0.00400000,0.00400000,10.00000000,0.04
1651701600,2022-05-04 22:00:00,AAVE/BTC,0.00393750,0.00393750,0.00393750,0.00393750,0.00000000,0.0
1651698000,2022-05-04 21:00:00,AAVE/BTC,0.00393750,0.00393750,0.00393750,0.00393750,0.00000000,0.0
1651694400,2022-05-04 20:00:00,AAVE/BTC,0.00393750,0.00393750,0.00393750,0.00393750,0.58666669,0.002310000091875
1651690800,2022-05-04 19:00:00,AAVE/BTC,0.00389564,0.00389774,0.00389564,0.00389774,2.00000000,0.00779548
1651687200,2022-05-04 18:00:00,AAVE/BTC,0.00377957,0.00390000,0.00377957,0.00390000,50.59244761,0.197310545679
1651683600,2022-05-04 17:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651680000,2022-05-04 16:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651676400,2022-05-04 15:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651672800,2022-05-04 14:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651669200,2022-05-04 13:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651665600,2022-05-04 12:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651662000,2022-05-04 11:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651658400,2022-05-04 10:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651654800,2022-05-04 09:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651651200,2022-05-04 08:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651647600,2022-05-04 07:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651644000,2022-05-04 06:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651640400,2022-05-04 05:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651636800,2022-05-04 04:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651633200,2022-05-04 03:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651629600,2022-05-04 02:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651626000,2022-05-04 01:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.00000000,0.0
1651622400,2022-05-04 00:00:00,AAVE/BTC,0.00379522,0.00379522,0.00379522,0.00379522,0.41300000,0.00156742586
1651618800,2022-05-03 23:00:00,AAVE/BTC,0.00372554,0.00372554,0.00372554,0.00372554,0.39700000,0.00147903938
1651615200,2022-05-03 22:00:00,AAVE/BTC,0.00375237,0.00375237,0.00375237,0.00375237,0.00000000,0.0
1651611600,2022-05-03 21:00:00,AAVE/BTC,0.00375237,0.00375237,0.00375237,0.00375237,0.37400000,0.00140338638
1651608000,2022-05-03 20:00:00,AAVE/BTC,0.00371954,0.00371954,0.00371954,0.00371954,0.00000000,0.0
1651604400,2022-05-03 19:00:00,AAVE/BTC,0.00371954,0.00371954,0.00371954,0.00371954,15.61161266,0.0580680177533764
1651600800,2022-05-03 18:00:00,AAVE/BTC,0.00370879,0.00370879,0.00370879,0.00370879,0.00000000,0.0
1651597200,2022-05-03 17:00:00,AAVE/BTC,0.00370879,0.00370879,0.00370879,0.00370879,0.00000000,0.0
1651593600,2022-05-03 16:00:00,AAVE/BTC,0.00370879,0.00370879,0.00370879,0.00370879,0.51600000,0.00191373564
1651590000,2022-05-03 15:00:00,AAVE/BTC,0.00374460,0.00374460,0.00374460,0.00374460,0.00000000,0.0
1651586400,2022-05-03 14:00:00,AAVE/BTC,0.00374460,0.00374460,0.00374460,0.00374460,0.00000000,0.0
1651582800,2022-05-03 13:00:00,AAVE/BTC,0.00374460,0.00374460,0.00374460,0.00374460,0.00000000,0.0
1651579200,2022-05-03 12:00:00,AAVE/BTC,0.00374460,0.00374460,0.00374460,0.00374460,0.00000000,0.0
1651575600,2022-05-03 11:00:00,AAVE/BTC,0.00374460,0.00374460,0.00374460,0.00374460,27.86465950,0.10434200396369998
1651572000,2022-05-03 10:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651568400,2022-05-03 09:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651564800,2022-05-03 08:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651561200,2022-05-03 07:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651557600,2022-05-03 06:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651554000,2022-05-03 05:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651550400,2022-05-03 04:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651546800,2022-05-03 03:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651543200,2022-05-03 02:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651539600,2022-05-03 01:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651536000,2022-05-03 00:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651532400,2022-05-02 23:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651528800,2022-05-02 22:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651525200,2022-05-02 21:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651521600,2022-05-02 20:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651518000,2022-05-02 19:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651514400,2022-05-02 18:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651510800,2022-05-02 17:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651507200,2022-05-02 16:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651503600,2022-05-02 15:00:00,AAVE/BTC,0.00373298,0.00373298,0.00373298,0.00373298,0.00000000,0.0
1651500000,2022-05-02 14:00:00,AAVE/BTC,0.00370709,0.00373298,0.00370709,0.00373298,1.11600000,0.00416600568
1651496400,2022-05-02 13:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651492800,2022-05-02 12:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651489200,2022-05-02 11:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651485600,2022-05-02 10:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651482000,2022-05-02 09:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651478400,2022-05-02 08:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651474800,2022-05-02 07:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651471200,2022-05-02 06:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651467600,2022-05-02 05:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651464000,2022-05-02 04:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651460400,2022-05-02 03:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651456800,2022-05-02 02:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651453200,2022-05-02 01:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651449600,2022-05-02 00:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651446000,2022-05-01 23:00:00,AAVE/BTC,0.00374470,0.00374470,0.00374470,0.00374470,0.00000000,0.0
1651442400,2022-05-01 22:00:00,AAVE/BTC,0.00375307,0.00375307,0.00374470,0.00374470,32.85697778,0.12303952469276601
1651438800,2022-05-01 21:00:00,AAVE/BTC,0.00378859,0.00378859,0.00378859,0.00378859,0.00000000,0.0
1651435200,2022-05-01 20:00:00,AAVE/BTC,0.00378859,0.00378859,0.00378859,0.00378859,0.00000000,0.0
1651431600,2022-05-01 19:00:00,AAVE/BTC,0.00378859,0.00378859,0.00378859,0.00378859,0.00000000,0.0
1651428000,2022-05-01 18:00:00,AAVE/BTC,0.00382180,0.00382567,0.00378859,0.00378859,77.42043656,0.2933142917468504
1651424400,2022-05-01 17:00:00,AAVE/BTC,0.00382869,0.00383146,0.00382869,0.00383146,11.39663836,0.0436657640108056
1651420800,2022-05-01 16:00:00,AAVE/BTC,0.00376083,0.00376083,0.00376083,0.00376083,0.00000000,0.0
1651417200,2022-05-01 15:00:00,AAVE/BTC,0.00376083,0.00376083,0.00376083,0.00376083,0.00000000,0.0
1651413600,2022-05-01 14:00:00,AAVE/BTC,0.00376083,0.00376083,0.00376083,0.00376083,0.00000000,0.0
1651410000,2022-05-01 13:00:00,AAVE/BTC,0.00376083,0.00376083,0.00376083,0.00376083,0.00000000,0.0
1651406400,2022-05-01 12:00:00,AAVE/BTC,0.00376062,0.00376083,0.00376062,0.00376083,50.00000000,0.1880415
1651402800,2022-05-01 11:00:00,AAVE/BTC,0.00376492,0.00376492,0.00376492,0.00376492,0.00000000,0.0
1651399200,2022-05-01 10:00:00,AAVE/BTC,0.00376492,0.00376492,0.00376492,0.00376492,0.00000000,0.0
1651395600,2022-05-01 09:00:00,AAVE/BTC,0.00376492,0.00376492,0.00376492,0.00376492,0.00000000,0.0
1651392000,2022-05-01 08:00:00,AAVE/BTC,0.00376492,0.00376492,0.00376492,0.00376492,0.00000000,0.0
1651388400,2022-05-01 07:00:00,AAVE/BTC,0.00377075,0.00377075,0.00376492,0.00376492,2.38639440,0.008984584004448
1651384800,2022-05-01 06:00:00,AAVE/BTC,0.00374022,0.00374022,0.00374022,0.00374022,0.00000000,0.0
1651381200,2022-05-01 05:00:00,AAVE/BTC,0.00374022,0.00374022,0.00374022,0.00374022,0.00000000,0.0
1651377600,2022-05-01 04:00:00,AAVE/BTC,0.00374022,0.00374022,0.00374022,0.00374022,0.00000000,0.0
1651374000,2022-05-01 03:00:00,AAVE/BTC,0.00374022,0.00374022,0.00374022,0.00374022,0.00000000,0.0
1651370400,2022-05-01 02:00:00,AAVE/BTC,0.00374022,0.00374022,0.00374022,0.00374022,0.00000000,0.0
1651366800,2022-05-01 01:00:00,AAVE/BTC,0.00374022,0.00374022,0.00374022,0.00374022,0.00000000,0.0
1651363200,2022-05-01 00:00:00,AAVE/BTC,0.00374022,0.00374022,0.00374022,0.00374022,1.00000000,0.00374022
1651359600,2022-04-30 23:00:00,AAVE/BTC,0.00390000,0.00390000,0.00370000,0.00376693,14.12266667,0.053199096759223095
1651356000,2022-04-30 22:00:00,AAVE/BTC,0.00398790,0.00398790,0.00398790,0.00398790,0.00000000,0.0
1651352400,2022-04-30 21:00:00,AAVE/BTC,0.00398790,0.00398790,0.00398790,0.00398790,0.00000000,0.0
1651348800,2022-04-30 20:00:00,AAVE/BTC,0.00398790,0.00398790,0.00398790,0.00398790,0.00000000,0.0
1651345200,2022-04-30 19:00:00,AAVE/BTC,0.00398789,0.00398947,0.00398438,0.00398790,27.72470587,0.11056335453897301
1651341600,2022-04-30 18:00:00,AAVE/BTC,0.00399277,0.00399277,0.00399277,0.00399277,0.00000000,0.0
1651338000,2022-04-30 17:00:00,AAVE/BTC,0.00399277,0.00399277,0.00399277,0.00399277,1.93970000,0.007744775968999999
1651334400,2022-04-30 16:00:00,AAVE/BTC,0.00409776,0.00409776,0.00409776,0.00409776,0.00000000,0.0
1651330800,2022-04-30 15:00:00,AAVE/BTC,0.00409776,0.00409776,0.00409776,0.00409776,0.00000000,0.0
1651327200,2022-04-30 14:00:00,AAVE/BTC,0.00409776,0.00409776,0.00409776,0.00409776,0.00000000,0.0
1651323600,2022-04-30 13:00:00,AAVE/BTC,0.00409776,0.00409776,0.00409776,0.00409776,0.00000000,0.0
1651320000,2022-04-30 12:00:00,AAVE/BTC,0.00409776,0.00409776,0.00409776,0.00409776,0.00000000,0.0
1651316400,2022-04-30 11:00:00,AAVE/BTC,0.00409776,0.00409776,0.00409776,0.00409776,0.00000000,0.0
1651312800,2022-04-30 10:00:00,AAVE/BTC,0.00409776,0.00409776,0.00409776,0.00409776,0.00000000,0.0
1651309200,2022-04-30 09:00:00,AAVE/BTC,0.00409776,0.00409776,0.00409776,0.00409776,0.00000000,0.0
1651305600,2022-04-30 08:00:00,AAVE/BTC,0.00409776,0.00409776,0.00409776,0.00409776,0.00000000,0.0
1651302000,2022-04-30 07:00:00,AAVE/BTC,0.00409776,0.00409776,0.00409776,0.00409776,0.00000000,0.0
1651298400,2022-04-30 06:00:00,AAVE/BTC,0.00409776,0.00409776,0.00409776,0.00409776,0.00000000,0.0
1651294800,2022-04-30 05:00:00,AAVE/BTC,0.00409776,0.00409776,0.00409776,0.00409776,0.00000000,0.0
1651291200,2022-04-30 04:00:00,AAVE/BTC,0.00409776,0.00409776,0.00409776,0.00409776,0.00000000,0.0
1651287600,2022-04-30 03:00:00,AAVE/BTC,0.00409547,0.00409776,0.00409057,0.00409776,28.00098195,0.11474130379543199
1651284000,2022-04-30 02:00:00,AAVE/BTC,0.00405056,0.00405056,0.00405056,0.00405056,0.00000000,0.0
1651280400,2022-04-30 01:00:00,AAVE/BTC,0.00405056,0.00405056,0.00405056,0.00405056,0.00000000,0.0
1651276800,2022-04-30 00:00:00,AAVE/BTC,0.00405056,0.00405056,0.00405056,0.00405056,0.00000000,0.0
1651273200,2022-04-29 23:00:00,AAVE/BTC,0.00405056,0.00405056,0.00405056,0.00405056,0.00000000,0.0
1651269600,2022-04-29 22:00:00,AAVE/BTC,0.00405056,0.00405056,0.00405056,0.00405056,0.00000000,0.0
1651266000,2022-04-29 21:00:00,AAVE/BTC,0.00405056,0.00405056,0.00405056,0.00405056,0.00000000,0.0
1651262400,2022-04-29 20:00:00,AAVE/BTC,0.00405056,0.00405056,0.00405056,0.00405056,0.00000000,0.0
1651258800,2022-04-29 19:00:00,AAVE/BTC,0.00405056,0.00405056,0.00405056,0.00405056,1.00000000,0.00405056
1651255200,2022-04-29 18:00:00,AAVE/BTC,0.00404627,0.00404627,0.00404627,0.00404627,0.00000000,0.0
1651251600,2022-04-29 17:00:00,AAVE/BTC,0.00404627,0.00404627,0.00404627,0.00404627,4.18049709,0.0169154199603543
1651248000,2022-04-29 16:00:00,AAVE/BTC,0.00410925,0.00410925,0.00410925,0.00410925,0.00000000,0.0
1651244400,2022-04-29 15:00:00,AAVE/BTC,0.00410925,0.00410925,0.00410925,0.00410925,0.00000000,0.0
1651240800,2022-04-29 14:00:00,AAVE/BTC,0.00410925,0.00410925,0.00410925,0.00410925,0.00000000,0.0
1651237200,2022-04-29 13:00:00,AAVE/BTC,0.00410925,0.00410925,0.00410925,0.00410925,0.00000000,0.0
1651233600,2022-04-29 12:00:00,AAVE/BTC,0.00410925,0.00410925,0.00410925,0.00410925,0.00000000,0.0
1651230000,2022-04-29 11:00:00,AAVE/BTC,0.00410925,0.00410925,0.00410925,0.00410925,0.00000000,0.0
1651226400,2022-04-29 10:00:00,AAVE/BTC,0.00410925,0.00410925,0.00410925,0.00410925,1.95200000,0.008021256
1651222800,2022-04-29 09:00:00,AAVE/BTC,0.00415922,0.00415922,0.00415922,0.00415922,0.00000000,0.0
1651219200,2022-04-29 08:00:00,AAVE/BTC,0.00415922,0.00415922,0.00415922,0.00415922,0.00000000,0.0
1651215600,2022-04-29 07:00:00,AAVE/BTC,0.00415922,0.00415922,0.00415922,0.00415922,0.00000000,0.0
1651212000,2022-04-29 06:00:00,AAVE/BTC,0.00415922,0.00415922,0.00415922,0.00415922,0.00000000,0.0
1651208400,2022-04-29 05:00:00,AAVE/BTC,0.00415922,0.00415922,0.00415922,0.00415922,0.00000000,0.0
1651204800,2022-04-29 04:00:00,AAVE/BTC,0.00415922,0.00415922,0.00415922,0.00415922,0.00000000,0.0
1651201200,2022-04-29 03:00:00,AAVE/BTC,0.00415922,0.00415922,0.00415922,0.00415922,0.00000000,0.0
