https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT
1601683200,2020-10-03 00:00:00,EOS/USDT,2.475,2.509,2.461,2.476,13445.82,5376.1
1601596800,2020-10-02 00:00:00,EOS/USDT,2.546,2.551,2.418,2.475,12758.03,5163.24
1601510400,2020-10-01 00:00:00,EOS/USDT,2.571,2.62,2.486,2.546,18296.13,7082.27
1601424000,2020-09-30 00:00:00,EOS/USDT,2.583,2.598,2.555,2.571,8947.0,3469.03
1601337600,2020-09-29 00:00:00,EOS/USDT,2.566,2.602,2.56,2.583,5787.96,2245.21
1601251200,2020-09-28 00:00:00,EOS/USDT,2.581,2.634,2.554,2.566,42021.52,16213.15
1601164800,2020-09-27 00:00:00,EOS/USDT,2.575,2.6,2.526,2.581,29806.07,11680.35
1601078400,2020-09-26 00:00:00,EOS/USDT,2.546,2.6,2.516,2.575,26307.21,10220.87
1600992000,2020-09-25 00:00:00,EOS/USDT,2.531,2.558,2.468,2.546,36616.76,14482.9
1600905600,2020-09-24 00:00:00,EOS/USDT,2.449,2.554,2.434,2.531,17989.49,7199.47
1600819200,2020-09-23 00:00:00,EOS/USDT,2.568,2.576,2.389,2.449,9506.65,3807.04
1600732800,2020-09-22 00:00:00,EOS/USDT,2.512,2.586,2.492,2.568,7227.65,2847.89
1600646400,2020-09-21 00:00:00,EOS/USDT,2.666,2.686,2.498,2.512,77305.07,29748.64
1600560000,2020-09-20 00:00:00,EOS/USDT,2.7,2.706,2.626,2.666,24906.29,9366.08
1600473600,2020-09-19 00:00:00,EOS/USDT,2.683,2.73,2.681,2.7,12925.09,4768.39
1600387200,2020-09-18 00:00:00,EOS/USDT,2.737,2.75,2.651,2.683,18886.57,6996.49
1600300800,2020-09-17 00:00:00,EOS/USDT,2.713,2.77,2.7,2.737,20533.32,7520.9
1600214400,2020-09-16 00:00:00,EOS/USDT,2.716,2.738,2.579,2.713,61492.09,22948.28
1600128000,2020-09-15 00:00:00,EOS/USDT,2.734,2.777,2.69,2.716,27767.98,10105.72
1600041600,2020-09-14 00:00:00,EOS/USDT,2.717,2.762,2.692,2.734,24857.67,9087.91
1599955200,2020-09-13 00:00:00,EOS/USDT,2.801,2.83,2.681,2.717,41533.83,15205.26
1599868800,2020-09-12 00:00:00,EOS/USDT,2.784,2.828,2.75,2.801,32771.7,11718.82
1599782400,2020-09-11 00:00:00,EOS/USDT,2.765,2.823,2.723,2.784,34960.34,12597.5
1599696000,2020-09-10 00:00:00,EOS/USDT,2.756,2.844,2.75,2.765,50324.75,18048.38
1599609600,2020-09-09 00:00:00,EOS/USDT,2.749,2.806,2.706,2.756,22847.15,8246.61
1599523200,2020-09-08 00:00:00,EOS/USDT,2.853,2.856,2.675,2.749,36553.03,13292.8
1599436800,2020-09-07 00:00:00,EOS/USDT,2.906,2.929,2.67,2.853,78664.43,28044.54
1599350400,2020-09-06 00:00:00,EOS/USDT,2.93,3.024,2.808,2.906,39947.93,13662.67
1599264000,2020-09-05 00:00:00,EOS/USDT,3.002,3.143,2.78,2.93,91068.36,30591.51
1599177600,2020-09-04 00:00:00,EOS/USDT,2.648,3.25,2.584,3.002,139225.87,47882.35
1599091200,2020-09-03 00:00:00,EOS/USDT,3.108,3.159,2.511,2.648,141295.72,49702.21
1599004800,2020-09-02 00:00:00,EOS/USDT,3.473,3.497,2.9,3.108,98960.15,31491.27
1598918400,2020-09-01 00:00:00,EOS/USDT,3.216,3.558,3.158,3.473,65117.37,19436.58
1598832000,2020-08-31 00:00:00,EOS/USDT,3.274,3.299,3.192,3.216,15984.45,4947.74
1598745600,2020-08-30 00:00:00,EOS/USDT,3.138,3.284,3.134,3.274,19192.12,5986.81
1598659200,2020-08-29 00:00:00,EOS/USDT,3.117,3.191,3.086,3.138,19171.94,6083.36
1598572800,2020-08-28 00:00:00,EOS/USDT,2.979,3.173,2.955,3.117,36282.84,11767.49
1598486400,2020-08-27 00:00:00,EOS/USDT,3.133,3.141,2.86,2.979,41175.04,13686.58
1598400000,2020-08-26 00:00:00,EOS/USDT,3.147,3.154,3.062,3.133,31491.11,10088.74
1598313600,2020-08-25 00:00:00,EOS/USDT,3.385,3.399,2.95,3.147,64397.58,20506.48
1598227200,2020-08-24 00:00:00,EOS/USDT,3.325,3.427,3.29,3.385,37987.48,11202.52
1598140800,2020-08-23 00:00:00,EOS/USDT,3.362,3.387,3.225,3.325,44003.25,13459.82
1598054400,2020-08-22 00:00:00,EOS/USDT,3.252,3.375,3.166,3.362,53291.56,16386.66
1597968000,2020-08-21 00:00:00,EOS/USDT,3.451,3.62,3.22,3.252,127382.46,37324.56
1597881600,2020-08-20 00:00:00,EOS/USDT,3.331,3.451,3.331,3.451,64378.16,18924.15
1597795200,2020-08-19 00:00:00,EOS/USDT,3.58,3.632,3.224,3.331,107249.32,31449.61
1597708800,2020-08-18 00:00:00,EOS/USDT,3.759,3.811,3.525,3.58,117961.48,32250.17
1597622400,2020-08-17 00:00:00,EOS/USDT,3.869,3.899,3.65,3.759,114762.64,30143.83
1597536000,2020-08-16 00:00:00,EOS/USDT,3.735,3.932,3.51,3.869,124263.09,33035.63
1597449600,2020-08-15 00:00:00,EOS/USDT,3.247,3.822,3.247,3.735,156781.6,44973.27
1597363200,2020-08-14 00:00:00,EOS/USDT,3.118,3.289,3.089,3.247,55192.49,17330.01
1597276800,2020-08-13 00:00:00,EOS/USDT,3.025,3.141,2.919,3.118,70404.4,23280.18
1597190400,2020-08-12 00:00:00,EOS/USDT,3.015,3.038,2.895,3.025,39851.61,13293.29
1597104000,2020-08-11 00:00:00,EOS/USDT,3.234,3.286,2.864,3.015,98587.29,31973.48
1597017600,2020-08-10 00:00:00,EOS/USDT,3.027,3.279,3.0,3.234,106325.43,33847.51
1596931200,2020-08-09 00:00:00,EOS/USDT,3.057,3.079,2.941,3.027,51203.79,16952.84
1596844800,2020-08-08 00:00:00,EOS/USDT,3.005,3.081,2.97,3.057,62782.3,20725.64
1596758400,2020-08-07 00:00:00,EOS/USDT,3.083,3.24,2.751,3.005,127412.01,41765.72
1596672000,2020-08-06 00:00:00,EOS/USDT,3.055,3.184,2.987,3.083,56587.62,18460.31
1596585600,2020-08-05 00:00:00,EOS/USDT,3.033,3.088,3.007,3.055,190777.58,62489.31
1596499200,2020-08-04 00:00:00,EOS/USDT,3.05,3.095,2.963,3.033,29085.79,9564.94
1596412800,2020-08-03 00:00:00,EOS/USDT,2.934,3.112,2.91,3.05,99279.28,32793.71
1596326400,2020-08-02 00:00:00,EOS/USDT,3.3,3.483,2.529,2.934,163730.26,54386.79
1596240000,2020-08-01 00:00:00,EOS/USDT,3.077,3.316,3.063,3.3,132503.64,41652.57
1596153600,2020-07-31 00:00:00,EOS/USDT,3.061,3.137,3.005,3.077,49467.45,16038.42
1596067200,2020-07-30 00:00:00,EOS/USDT,3.02,3.094,2.956,3.061,113978.1,37923.15
1595980800,2020-07-29 00:00:00,EOS/USDT,3.001,3.143,2.956,3.02,99976.64,32411.84
1595894400,2020-07-28 00:00:00,EOS/USDT,2.837,3.075,2.78,3.001,176607.27,60094.87
1595808000,2020-07-27 00:00:00,EOS/USDT,2.706,2.918,2.65,2.837,95718.24,34048.02
1595721600,2020-07-26 00:00:00,EOS/USDT,2.722,2.8,2.681,2.706,84492.98,31037.09
1595635200,2020-07-25 00:00:00,EOS/USDT,2.601,2.741,2.59,2.722,46854.49,17353.92
1595548800,2020-07-24 00:00:00,EOS/USDT,2.65,2.65,2.572,2.601,37681.32,14495.58
1595462400,2020-07-23 00:00:00,EOS/USDT,2.666,2.684,2.637,2.65,43888.56,16555.31
1595376000,2020-07-22 00:00:00,EOS/USDT,2.61,2.666,2.583,2.666,37933.5,14552.93
1595289600,2020-07-21 00:00:00,EOS/USDT,2.56,2.625,2.56,2.61,14462.3,5563.69
1595203200,2020-07-20 00:00:00,EOS/USDT,2.586,2.605,2.542,2.56,14742.3,5705.81
1595116800,2020-07-19 00:00:00,EOS/USDT,2.505,2.601,2.476,2.586,12000.82,4740.2
1595030400,2020-07-18 00:00:00,EOS/USDT,2.491,2.527,2.483,2.505,8265.96,3311.24
1594944000,2020-07-17 00:00:00,EOS/USDT,2.501,2.513,2.478,2.491,6980.18,2799.31
1594857600,2020-07-16 00:00:00,EOS/USDT,2.537,2.55,2.438,2.501,45103.75,17991.51
1594771200,2020-07-15 00:00:00,EOS/USDT,2.559,2.572,2.509,2.537,21915.15,8636.45
1594684800,2020-07-14 00:00:00,EOS/USDT,2.556,2.569,2.498,2.559,17267.51,6796.24
1594598400,2020-07-13 00:00:00,EOS/USDT,2.61,2.644,2.44,2.556,44967.44,17608.01
1594512000,2020-07-12 00:00:00,EOS/USDT,2.609,2.653,2.561,2.61,16593.14,6352.7
1594425600,2020-07-11 00:00:00,EOS/USDT,2.625,2.636,2.593,2.609,6377.02,2438.32
1594339200,2020-07-10 00:00:00,EOS/USDT,2.637,2.649,2.58,2.625,15989.11,6138.19
1594252800,2020-07-09 00:00:00,EOS/USDT,2.671,2.719,2.581,2.637,43682.85,16466.27
1594166400,2020-07-08 00:00:00,EOS/USDT,2.547,2.693,2.547,2.671,34005.19,12861.7
1594080000,2020-07-07 00:00:00,EOS/USDT,2.591,2.591,2.524,2.547,15636.03,6136.1
1593993600,2020-07-06 00:00:00,EOS/USDT,2.4,2.63,2.4,2.591,26820.49,10699.96
1593907200,2020-07-05 00:00:00,EOS/USDT,2.451,2.465,2.321,2.4,10467.13,4406.38
1593820800,2020-07-04 00:00:00,EOS/USDT,2.412,2.494,2.412,2.451,38540.2,15512.45
1593734400,2020-07-03 00:00:00,EOS/USDT,2.356,2.454,2.354,2.412,13304.96,5531.5
1593648000,2020-07-02 00:00:00,EOS/USDT,2.377,2.385,2.321,2.356,52961.94,22373.31
1593561600,2020-07-01 00:00:00,EOS/USDT,2.366,2.4,2.358,2.377,31708.23,13398.43
1593475200,2020-06-30 00:00:00,EOS/USDT,2.395,2.395,2.258,2.366,164721.71,70124.97
1593388800,2020-06-29 00:00:00,EOS/USDT,2.369,2.416,2.326,2.395,13097.91,5551.95
1593302400,2020-06-28 00:00:00,EOS/USDT,2.33,2.394,2.258,2.369,11161.65,4761.54
1593216000,2020-06-27 00:00:00,EOS/USDT,2.479,2.485,2.2,2.33,39907.87,16950.39
1593129600,2020-06-26 00:00:00,EOS/USDT,2.483,2.5,2.4,2.479,15695.01,6401.26
1593043200,2020-06-25 00:00:00,EOS/USDT,2.496,2.522,2.433,2.483,11270.22,4578.12
1592956800,2020-06-24 00:00:00,EOS/USDT,2.566,2.593,2.46,2.496,26859.44,10676.49
1592870400,2020-06-23 00:00:00,EOS/USDT,2.582,2.589,2.557,2.566,25170.33,9782.58
1592784000,2020-06-22 00:00:00,EOS/USDT,2.513,2.599,2.513,2.582,27861.71,10847.48
1592697600,2020-06-21 00:00:00,EOS/USDT,2.536,2.548,2.506,2.513,12985.99,5117.26
1592611200,2020-06-20 00:00:00,EOS/USDT,2.526,2.551,2.463,2.536,22263.26,8886.51
1592524800,2020-06-19 00:00:00,EOS/USDT,2.534,2.547,2.501,2.526,16755.11,6620.75
1592438400,2020-06-18 00:00:00,EOS/USDT,2.568,2.572,2.498,2.534,10684.3,4225.84
1592352000,2020-06-17 00:00:00,EOS/USDT,2.554,2.598,2.536,2.568,13228.69,5143.25
1592265600,2020-06-16 00:00:00,EOS/USDT,2.527,2.561,2.524,2.554,4294.24,1681.84
1592179200,2020-06-15 00:00:00,EOS/USDT,2.572,2.572,2.425,2.527,60591.15,24175.25
1592092800,2020-06-14 00:00:00,EOS/USDT,2.597,2.597,2.532,2.572,16853.01,6555.59
1592006400,2020-06-13 00:00:00,EOS/USDT,2.591,2.605,2.555,2.597,12171.78,4742.86
1591920000,2020-06-12 00:00:00,EOS/USDT,2.516,2.62,2.514,2.591,8148.78,3171.72
1591833600,2020-06-11 00:00:00,EOS/USDT,2.754,2.766,2.4,2.516,81970.76,31638.44
1591747200,2020-06-10 00:00:00,EOS/USDT,2.752,2.779,2.717,2.754,43419.68,15832.59
1591660800,2020-06-09 00:00:00,EOS/USDT,2.786,2.792,2.642,2.752,30090.24,11050.38
1591574400,2020-06-08 00:00:00,EOS/USDT,2.802,2.814,2.757,2.786,20887.65,7510.19
1591488000,2020-06-07 00:00:00,EOS/USDT,2.799,2.818,2.741,2.802,98598.63,35254.08
1591401600,2020-06-06 00:00:00,EOS/USDT,2.823,2.848,2.776,2.799,175357.47,62265.4
1591315200,2020-06-05 00:00:00,EOS/USDT,2.73,2.859,2.715,2.823,205881.59,74232.53
1591228800,2020-06-04 00:00:00,EOS/USDT,2.687,2.738,2.67,2.73,229440.36,84674.81
1591142400,2020-06-03 00:00:00,EOS/USDT,2.66,2.7,2.639,2.687,36440.87,13670.55
1591056000,2020-06-02 00:00:00,EOS/USDT,2.81,2.889,2.6,2.66,319928.16,114214.24
1590969600,2020-06-01 00:00:00,EOS/USDT,2.677,2.823,2.664,2.81,162021.89,59055.1
1590883200,2020-05-31 00:00:00,EOS/USDT,2.765,2.765,2.65,2.677,78897.08,29107.11
1590796800,2020-05-30 00:00:00,EOS/USDT,2.611,2.778,2.59,2.765,148726.98,55299.67
1590710400,2020-05-29 00:00:00,EOS/USDT,2.609,2.661,2.576,2.611,31365.03,11963.53
1590624000,2020-05-28 00:00:00,EOS/USDT,2.567,2.611,2.522,2.609,26289.3,10303.94
1590537600,2020-05-27 00:00:00,EOS/USDT,2.494,2.567,2.494,2.567,9829.57,3864.1
1590451200,2020-05-26 00:00:00,EOS/USDT,2.522,2.536,2.463,2.494,11007.11,4401.29
1590364800,2020-05-25 00:00:00,EOS/USDT,2.5,2.53,2.45,2.522,21990.53,8760.55
1590278400,2020-05-24 00:00:00,EOS/USDT,2.561,2.605,2.49,2.5,38102.97,15078.1
1590192000,2020-05-23 00:00:00,EOS/USDT,2.59,2.624,2.549,2.561,9712.89,3766.2
1590105600,2020-05-22 00:00:00,EOS/USDT,2.463,2.66,2.447,2.59,46260.56,17953.31
1590019200,2020-05-21 00:00:00,EOS/USDT,2.592,2.611,2.41,2.463,48804.05,19398.82
1589932800,2020-05-20 00:00:00,EOS/USDT,2.643,2.672,2.52,2.592,33383.65,12936.69
1589846400,2020-05-19 00:00:00,EOS/USDT,2.662,2.663,2.572,2.643,25419.14,9697.55
1589760000,2020-05-18 00:00:00,EOS/USDT,2.613,2.736,2.611,2.662,65484.39,24658.18
1589673600,2020-05-17 00:00:00,EOS/USDT,2.632,2.665,2.587,2.613,14591.26,5534.27
1589587200,2020-05-16 00:00:00,EOS/USDT,2.582,2.678,2.572,2.632,66088.47,25189.56
1589500800,2020-05-15 00:00:00,EOS/USDT,2.631,2.656,2.538,2.582,87332.64,33563.83
1589414400,2020-05-14 00:00:00,EOS/USDT,2.526,2.646,2.474,2.631,72107.89,28046.76
1589328000,2020-05-13 00:00:00,EOS/USDT,2.427,2.554,2.427,2.526,63925.54,25617.68
1589241600,2020-05-12 00:00:00,EOS/USDT,2.38,2.465,2.38,2.427,43888.87,17992.87
1589155200,2020-05-11 00:00:00,EOS/USDT,2.448,2.491,2.279,2.38,65729.17,27315.0
1589068800,2020-05-10 00:00:00,EOS/USDT,2.758,2.758,2.29,2.448,232607.95,95531.81
1588982400,2020-05-09 00:00:00,EOS/USDT,2.752,2.823,2.739,2.758,51233.79,18408.38
1588896000,2020-05-08 00:00:00,EOS/USDT,2.764,2.815,2.705,2.752,82620.46,29903.88
1588809600,2020-05-07 00:00:00,EOS/USDT,2.653,2.784,2.6,2.764,88548.36,32469.39
1588723200,2020-05-06 00:00:00,EOS/USDT,2.758,2.82,2.639,2.653,80626.64,29241.69
1588636800,2020-05-05 00:00:00,EOS/USDT,2.778,2.814,2.709,2.758,67641.98,24520.31
1588550400,2020-05-04 00:00:00,EOS/USDT,2.836,2.838,2.617,2.778,82769.79,30402.56
1588464000,2020-05-03 00:00:00,EOS/USDT,2.945,3.021,2.77,2.836,140687.6,48431.55
1588377600,2020-05-02 00:00:00,EOS/USDT,2.88,2.95,2.856,2.945,88715.06,30549.94
1588291200,2020-05-01 00:00:00,EOS/USDT,2.823,2.93,2.823,2.88,102666.47,35676.76
1588204800,2020-04-30 00:00:00,EOS/USDT,3.0,3.108,2.754,2.823,175046.14,60088.63
1588118400,2020-04-29 00:00:00,EOS/USDT,2.76,3.088,2.735,3.0,392024.31,134438.34
1588032000,2020-04-28 00:00:00,EOS/USDT,2.737,2.769,2.696,2.76,165484.1,60831.78
1587945600,2020-04-27 00:00:00,EOS/USDT,2.712,2.818,2.686,2.737,215900.1,78874.49
1587859200,2020-04-26 00:00:00,EOS/USDT,2.707,2.777,2.677,2.712,221506.51,81001.0
1587772800,2020-04-25 00:00:00,EOS/USDT,2.696,2.8,2.657,2.707,108408.34,39958.83
1587686400,2020-04-24 00:00:00,EOS/USDT,2.717,2.733,2.663,2.696,86582.32,31977.28
1587600000,2020-04-23 00:00:00,EOS/USDT,2.623,2.755,2.581,2.717,66007.03,24559.9
1587513600,2020-04-22 00:00:00,EOS/USDT,2.518,2.647,2.511,2.623,15624.75,6027.98
1587427200,2020-04-21 00:00:00,EOS/USDT,2.511,2.567,2.481,2.518,67527.42,26714.38
1587340800,2020-04-20 00:00:00,EOS/USDT,2.599,2.701,2.434,2.511,146373.8,56744.85
1587254400,2020-04-19 00:00:00,EOS/USDT,2.725,2.737,2.536,2.599,88773.31,33721.82
1587168000,2020-04-18 00:00:00,EOS/USDT,2.622,2.756,2.613,2.725,64376.48,23844.51
1587081600,2020-04-17 00:00:00,EOS/USDT,2.648,2.664,2.587,2.622,35716.21,13612.24
1586995200,2020-04-16 00:00:00,EOS/USDT,2.402,2.707,2.336,2.648,102040.16,39362.69
1586908800,2020-04-15 00:00:00,EOS/USDT,2.469,2.494,2.394,2.402,30579.83,12571.47
1586822400,2020-04-14 00:00:00,EOS/USDT,2.439,2.498,2.42,2.469,13992.74,5686.59
1586736000,2020-04-13 00:00:00,EOS/USDT,2.497,2.497,2.342,2.439,149977.32,62286.13
1586649600,2020-04-12 00:00:00,EOS/USDT,2.501,2.589,2.467,2.497,55011.58,21544.84
1586563200,2020-04-11 00:00:00,EOS/USDT,2.486,2.544,2.426,2.501,56156.14,22658.55
1586476800,2020-04-10 00:00:00,EOS/USDT,2.726,2.744,2.414,2.486,571771.39,225784.41
1586390400,2020-04-09 00:00:00,EOS/USDT,2.752,2.761,2.688,2.726,149681.41,55141.69
1586304000,2020-04-08 00:00:00,EOS/USDT,2.624,2.788,2.594,2.752,1182881.51,436849.15
1586217600,2020-04-07 00:00:00,EOS/USDT,2.757,2.821,2.554,2.624,142230.15,52507.4
1586131200,2020-04-06 00:00:00,EOS/USDT,2.351,2.768,2.351,2.757,207817.43,81493.78
1586044800,2020-04-05 00:00:00,EOS/USDT,2.352,2.389,2.323,2.351,65339.88,27871.03
1585958400,2020-04-04 00:00:00,EOS/USDT,2.331,2.39,2.287,2.352,168620.11,72091.81
1585872000,2020-04-03 00:00:00,EOS/USDT,2.297,2.38,2.272,2.331,58297.0,25083.76
1585785600,2020-04-02 00:00:00,EOS/USDT,2.263,2.491,2.253,2.297,475336.09,203780.48
1585699200,2020-04-01 00:00:00,EOS/USDT,2.214,2.287,2.142,2.263,235820.63,106854.91
1585612800,2020-03-31 00:00:00,EOS/USDT,2.228,2.243,2.187,2.214,39205.08,17698.89
1585526400,2020-03-30 00:00:00,EOS/USDT,2.117,2.272,2.113,2.228,128167.58,59073.38
1585440000,2020-03-29 00:00:00,EOS/USDT,2.201,2.208,2.102,2.117,359123.43,167895.54
1585353600,2020-03-28 00:00:00,EOS/USDT,2.192,2.234,2.088,2.201,916078.41,425488.43
1585267200,2020-03-27 00:00:00,EOS/USDT,2.325,2.366,2.169,2.192,527151.47,230312.72
1585180800,2020-03-26 00:00:00,EOS/USDT,2.283,2.336,2.265,2.325,49302.41,21502.9
1585094400,2020-03-25 00:00:00,EOS/USDT,2.345,2.368,2.235,2.283,94128.16,40712.18
1585008000,2020-03-24 00:00:00,EOS/USDT,2.27,2.368,2.27,2.345,47867.98,20598.18
1584921600,2020-03-23 00:00:00,EOS/USDT,2.137,2.335,2.046,2.27,90716.2,41400.51
1584835200,2020-03-22 00:00:00,EOS/USDT,2.272,2.389,2.116,2.137,107056.79,48167.83
1584748800,2020-03-21 00:00:00,EOS/USDT,2.197,2.346,2.123,2.272,121127.18,54529.09
1584662400,2020-03-20 00:00:00,EOS/USDT,2.282,2.51,1.916,2.197,185121.62,81856.46
1584576000,2020-03-19 00:00:00,EOS/USDT,1.994,2.393,1.982,2.282,125002.23,56228.83
1584489600,2020-03-18 00:00:00,EOS/USDT,1.971,2.005,1.871,1.994,83102.66,42751.34
1584403200,2020-03-17 00:00:00,EOS/USDT,1.879,2.015,1.87,1.971,89445.46,45349.06
1584316800,2020-03-16 00:00:00,EOS/USDT,2.055,2.055,1.72,1.879,192669.07,104691.11
1584230400,2020-03-15 00:00:00,EOS/USDT,1.956,2.141,1.95,2.055,54725.08,27179.1
1584144000,2020-03-14 00:00:00,EOS/USDT,2.098,2.106,1.944,1.956,208367.08,102587.23
1584057600,2020-03-13 00:00:00,EOS/USDT,1.764,2.227,1.389,2.098,537567.1,290394.52
1583971200,2020-03-12 00:00:00,EOS/USDT,3.063,3.077,1.696,1.764,912127.54,403304.46
1583884800,2020-03-11 00:00:00,EOS/USDT,3.077,3.106,2.852,3.063,101386.41,34181.65
1583798400,2020-03-10 00:00:00,EOS/USDT,3.063,3.154,3.0,3.077,74700.99,24323.3
1583712000,2020-03-09 00:00:00,EOS/USDT,3.049,3.155,2.85,3.063,243580.67,81018.39
1583625600,2020-03-08 00:00:00,EOS/USDT,3.645,3.645,2.996,3.049,300922.74,93431.42
1583539200,2020-03-07 00:00:00,EOS/USDT,3.832,3.84,3.618,3.645,54897.71,14676.24
1583452800,2020-03-06 00:00:00,EOS/USDT,3.76,3.844,3.714,3.832,90316.59,23942.79
1583366400,2020-03-05 00:00:00,EOS/USDT,3.588,3.83,3.588,3.76,109097.94,29335.61
1583280000,2020-03-04 00:00:00,EOS/USDT,3.651,3.669,3.521,3.588,66410.15,18415.8
1583193600,2020-03-03 00:00:00,EOS/USDT,3.709,3.71,3.555,3.651,94925.55,26188.43
1583107200,2020-03-02 00:00:00,EOS/USDT,3.516,3.762,3.514,3.709,183726.29,49806.85
1583020800,2020-03-01 00:00:00,EOS/USDT,3.519,3.648,3.41,3.516,74364.01,21012.95
1582934400,2020-02-29 00:00:00,EOS/USDT,3.512,3.652,3.51,3.519,41934.86,11773.99
1582848000,2020-02-28 00:00:00,EOS/USDT,3.61,3.68,3.35,3.512,181717.12,51616.9
1582761600,2020-02-27 00:00:00,EOS/USDT,3.541,3.735,3.4,3.61,249025.88,69245.31
1582675200,2020-02-26 00:00:00,EOS/USDT,4.076,4.105,3.333,3.541,455659.16,122875.99
1582588800,2020-02-25 00:00:00,EOS/USDT,4.141,4.233,3.996,4.076,295581.69,72432.44
1582502400,2020-02-24 00:00:00,EOS/USDT,4.385,4.401,3.905,4.141,415577.86,100646.17
1582416000,2020-02-23 00:00:00,EOS/USDT,4.112,4.399,4.101,4.385,161740.36,37627.33
1582329600,2020-02-22 00:00:00,EOS/USDT,4.056,4.15,3.977,4.112,113050.76,27701.86
1582243200,2020-02-21 00:00:00,EOS/USDT,4.0,4.183,3.957,4.056,276508.25,67907.92
1582156800,2020-02-20 00:00:00,EOS/USDT,3.98,4.057,3.8,4.0,596129.23,150095.8
1582070400,2020-02-19 00:00:00,EOS/USDT,4.585,4.597,3.654,3.98,576745.93,142592.66
1581984000,2020-02-18 00:00:00,EOS/USDT,4.35,4.645,4.258,4.585,418869.49,92370.5
1581897600,2020-02-17 00:00:00,EOS/USDT,4.399,4.405,4.04,4.35,369019.49,87084.25
1581811200,2020-02-16 00:00:00,EOS/USDT,4.74,4.861,4.039,4.399,354401.09,80161.07
1581724800,2020-02-15 00:00:00,EOS/USDT,5.37,5.383,4.514,4.74,519690.9,108781.46
1581638400,2020-02-14 00:00:00,EOS/USDT,5.365,5.442,5.245,5.37,126963.47,23787.1
1581552000,2020-02-13 00:00:00,EOS/USDT,5.324,5.49,5.174,5.365,320401.72,60188.72
1581465600,2020-02-12 00:00:00,EOS/USDT,5.252,5.456,5.238,5.324,201399.28,37537.04
1581379200,2020-02-11 00:00:00,EOS/USDT,4.889,5.295,4.81,5.252,397847.13,79933.12
1581292800,2020-02-10 00:00:00,EOS/USDT,5.008,5.043,4.714,4.889,184280.37,37972.26
1581206400,2020-02-09 00:00:00,EOS/USDT,4.768,5.041,4.768,5.008,219066.39,44146.68
1581120000,2020-02-08 00:00:00,EOS/USDT,4.601,4.85,4.42,4.768,155609.07,33364.12
1581033600,2020-02-07 00:00:00,EOS/USDT,4.588,4.7,4.52,4.601,191122.34,41467.4
1580947200,2020-02-06 00:00:00,EOS/USDT,4.538,4.67,4.41,4.588,4229771.52,932842.82
1580860800,2020-02-05 00:00:00,EOS/USDT,4.235,4.576,4.183,4.538,1075865.7,242125.52
1580774400,2020-02-04 00:00:00,EOS/USDT,4.199,4.268,4.051,4.235,198035.74,47257.85
1580688000,2020-02-03 00:00:00,EOS/USDT,4.225,4.365,4.132,4.199,171811.06,40510.17
1580601600,2020-02-02 00:00:00,EOS/USDT,4.153,4.329,4.043,4.225,93344.35,22216.64
1580515200,2020-02-01 00:00:00,EOS/USDT,4.146,4.246,4.072,4.153,75098.53,18048.0
1580428800,2020-01-31 00:00:00,EOS/USDT,4.341,4.364,4.034,4.146,139750.37,33377.1
1580342400,2020-01-30 00:00:00,EOS/USDT,3.971,4.399,3.898,4.341,282964.74,67420.76
1580256000,2020-01-29 00:00:00,EOS/USDT,4.051,4.112,3.967,3.971,152125.07,37677.98
1580169600,2020-01-28 00:00:00,EOS/USDT,3.959,4.127,3.878,4.051,192976.4,47817.98
1580083200,2020-01-27 00:00:00,EOS/USDT,3.635,4.056,3.635,3.959,156063.12,39520.25
1579996800,2020-01-26 00:00:00,EOS/USDT,3.506,3.661,3.441,3.635,71259.14,19913.0
1579910400,2020-01-25 00:00:00,EOS/USDT,3.628,3.628,3.498,3.506,28839.18,8100.94
1579824000,2020-01-24 00:00:00,EOS/USDT,3.575,3.7,3.359,3.628,103553.65,29666.1
1579737600,2020-01-23 00:00:00,EOS/USDT,3.653,3.653,3.498,3.575,57930.57,16294.16
1579651200,2020-01-22 00:00:00,EOS/USDT,3.651,3.741,3.59,3.653,93964.42,25724.27
1579564800,2020-01-21 00:00:00,EOS/USDT,3.619,3.689,3.558,3.651,67329.11,18612.09
1579478400,2020-01-20 00:00:00,EOS/USDT,3.615,3.704,3.488,3.619,82016.48,22715.36
1579392000,2020-01-19 00:00:00,EOS/USDT,3.822,3.935,3.436,3.615,231308.9,62535.99
1579305600,2020-01-18 00:00:00,EOS/USDT,3.907,3.997,3.697,3.822,101257.43,26179.77
1579219200,2020-01-17 00:00:00,EOS/USDT,3.835,4.074,3.744,3.907,221545.43,56469.02
1579132800,2020-01-16 00:00:00,EOS/USDT,3.768,3.939,3.526,3.835,176568.17,47400.56
1579046400,2020-01-15 00:00:00,EOS/USDT,3.839,3.939,3.586,3.768,230158.23,61484.24
1578960000,2020-01-14 00:00:00,EOS/USDT,3.111,4.063,3.111,3.839,381162.78,103629.5
1578873600,2020-01-13 00:00:00,EOS/USDT,3.213,3.213,3.072,3.111,72636.03,23376.17
1578787200,2020-01-12 00:00:00,EOS/USDT,2.978,3.213,2.931,3.213,146774.64,46616.24
1578700800,2020-01-11 00:00:00,EOS/USDT,3.007,3.124,2.941,2.978,115549.84,37921.81
1578614400,2020-01-10 00:00:00,EOS/USDT,2.745,3.007,2.659,3.007,67028.88,23663.45
