https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CTSI,Volume EUR
1660197600,2022-08-11 06:00:00,CTSI/EUR,0.1863,0.1863,0.1863,0.1863,0.0,0.0
1660194000,2022-08-11 05:00:00,CTSI/EUR,0.1863,0.1863,0.1863,0.1863,0.0,0.0
1660190400,2022-08-11 04:00:00,CTSI/EUR,0.1863,0.1863,0.1863,0.1863,0.0,0.0
1660186800,2022-08-11 03:00:00,CTSI/EUR,0.1863,0.1863,0.1863,0.1863,0.0,0.0
1660183200,2022-08-11 02:00:00,CTSI/EUR,0.1863,0.1863,0.1863,0.1863,0.0,0.0
1660179600,2022-08-11 01:00:00,CTSI/EUR,0.1863,0.1863,0.1863,0.1863,5007.3,932.85999
1660176000,2022-08-11 00:00:00,CTSI/EUR,0.1739,0.1739,0.1739,0.1739,0.0,0.0
1660172400,2022-08-10 23:00:00,CTSI/EUR,0.1739,0.1739,0.1739,0.1739,0.0,0.0
1660168800,2022-08-10 22:00:00,CTSI/EUR,0.1739,0.1739,0.1739,0.1739,0.0,0.0
1660165200,2022-08-10 21:00:00,CTSI/EUR,0.1739,0.1739,0.1739,0.1739,0.0,0.0
1660161600,2022-08-10 20:00:00,CTSI/EUR,0.1739,0.1739,0.1739,0.1739,0.0,0.0
1660158000,2022-08-10 19:00:00,CTSI/EUR,0.1739,0.1739,0.1739,0.1739,0.0,0.0
1660154400,2022-08-10 18:00:00,CTSI/EUR,0.1739,0.1739,0.1739,0.1739,5238.6,910.9925400000001
1660150800,2022-08-10 17:00:00,CTSI/EUR,0.1739,0.1739,0.1739,0.1739,623.5,108.42665
1660147200,2022-08-10 16:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660143600,2022-08-10 15:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660140000,2022-08-10 14:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660136400,2022-08-10 13:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660132800,2022-08-10 12:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660129200,2022-08-10 11:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660125600,2022-08-10 10:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660122000,2022-08-10 09:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660118400,2022-08-10 08:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660114800,2022-08-10 07:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660111200,2022-08-10 06:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660107600,2022-08-10 05:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660104000,2022-08-10 04:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660100400,2022-08-10 03:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660096800,2022-08-10 02:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660093200,2022-08-10 01:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660089600,2022-08-10 00:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660086000,2022-08-09 23:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660082400,2022-08-09 22:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660078800,2022-08-09 21:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660075200,2022-08-09 20:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660071600,2022-08-09 19:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660068000,2022-08-09 18:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660064400,2022-08-09 17:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660060800,2022-08-09 16:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660057200,2022-08-09 15:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660053600,2022-08-09 14:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660050000,2022-08-09 13:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660046400,2022-08-09 12:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660042800,2022-08-09 11:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660039200,2022-08-09 10:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660035600,2022-08-09 09:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,0.0,0.0
1660032000,2022-08-09 08:00:00,CTSI/EUR,0.1768,0.1768,0.1768,0.1768,6000.0,1060.8000000000002
1660028400,2022-08-09 07:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1660024800,2022-08-09 06:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1660021200,2022-08-09 05:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1660017600,2022-08-09 04:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1660014000,2022-08-09 03:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1660010400,2022-08-09 02:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1660006800,2022-08-09 01:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1660003200,2022-08-09 00:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659999600,2022-08-08 23:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659996000,2022-08-08 22:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659992400,2022-08-08 21:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659988800,2022-08-08 20:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659985200,2022-08-08 19:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659981600,2022-08-08 18:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659978000,2022-08-08 17:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659974400,2022-08-08 16:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659970800,2022-08-08 15:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659967200,2022-08-08 14:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659963600,2022-08-08 13:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659960000,2022-08-08 12:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659956400,2022-08-08 11:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659952800,2022-08-08 10:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659949200,2022-08-08 09:00:00,CTSI/EUR,0.1788,0.1788,0.1788,0.1788,0.0,0.0
1659945600,2022-08-08 08:00:00,CTSI/EUR,0.1782,0.1788,0.1782,0.1788,5006.9,895.2337199999998
1659942000,2022-08-08 07:00:00,CTSI/EUR,0.1744,0.1744,0.1744,0.1744,0.0,0.0
1659938400,2022-08-08 06:00:00,CTSI/EUR,0.1744,0.1744,0.1744,0.1744,0.0,0.0
1659934800,2022-08-08 05:00:00,CTSI/EUR,0.1744,0.1744,0.1744,0.1744,0.0,0.0
1659931200,2022-08-08 04:00:00,CTSI/EUR,0.1744,0.1744,0.1744,0.1744,0.0,0.0
1659927600,2022-08-08 03:00:00,CTSI/EUR,0.1744,0.1744,0.1744,0.1744,0.0,0.0
1659924000,2022-08-08 02:00:00,CTSI/EUR,0.1744,0.1744,0.1744,0.1744,0.0,0.0
1659920400,2022-08-08 01:00:00,CTSI/EUR,0.1744,0.1744,0.1744,0.1744,0.0,0.0
1659916800,2022-08-08 00:00:00,CTSI/EUR,0.1744,0.1744,0.1744,0.1744,0.0,0.0
1659913200,2022-08-07 23:00:00,CTSI/EUR,0.1744,0.1744,0.1744,0.1744,0.0,0.0
1659909600,2022-08-07 22:00:00,CTSI/EUR,0.1744,0.1744,0.1744,0.1744,0.0,0.0
1659906000,2022-08-07 21:00:00,CTSI/EUR,0.1744,0.1744,0.1744,0.1744,0.0,0.0
1659902400,2022-08-07 20:00:00,CTSI/EUR,0.1743,0.1744,0.1743,0.1744,5000.0,872.0
1659898800,2022-08-07 19:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659895200,2022-08-07 18:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659891600,2022-08-07 17:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659888000,2022-08-07 16:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659884400,2022-08-07 15:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659880800,2022-08-07 14:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659877200,2022-08-07 13:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659873600,2022-08-07 12:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659870000,2022-08-07 11:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659866400,2022-08-07 10:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659862800,2022-08-07 09:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659859200,2022-08-07 08:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659855600,2022-08-07 07:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659852000,2022-08-07 06:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659848400,2022-08-07 05:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659844800,2022-08-07 04:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659841200,2022-08-07 03:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659837600,2022-08-07 02:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659834000,2022-08-07 01:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659830400,2022-08-07 00:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659826800,2022-08-06 23:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659823200,2022-08-06 22:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659819600,2022-08-06 21:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659816000,2022-08-06 20:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659812400,2022-08-06 19:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659808800,2022-08-06 18:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659805200,2022-08-06 17:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659801600,2022-08-06 16:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659798000,2022-08-06 15:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659794400,2022-08-06 14:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659790800,2022-08-06 13:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659787200,2022-08-06 12:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659783600,2022-08-06 11:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659780000,2022-08-06 10:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659776400,2022-08-06 09:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659772800,2022-08-06 08:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659769200,2022-08-06 07:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659765600,2022-08-06 06:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659762000,2022-08-06 05:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659758400,2022-08-06 04:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659754800,2022-08-06 03:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659751200,2022-08-06 02:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659747600,2022-08-06 01:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659744000,2022-08-06 00:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659740400,2022-08-05 23:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659736800,2022-08-05 22:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659733200,2022-08-05 21:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659729600,2022-08-05 20:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,0.0,0.0
1659726000,2022-08-05 19:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,1000.0,172.9
1659722400,2022-08-05 18:00:00,CTSI/EUR,0.1729,0.1729,0.1729,0.1729,101.6,17.56664
1659718800,2022-08-05 17:00:00,CTSI/EUR,0.1755,0.1755,0.1755,0.1755,0.0,0.0
1659715200,2022-08-05 16:00:00,CTSI/EUR,0.1755,0.1755,0.1755,0.1755,0.0,0.0
1659711600,2022-08-05 15:00:00,CTSI/EUR,0.1755,0.1755,0.1755,0.1755,1277.8,224.2539
1659708000,2022-08-05 14:00:00,CTSI/EUR,0.1754,0.1763,0.1753,0.1763,3834.6,676.03998
1659704400,2022-08-05 13:00:00,CTSI/EUR,0.1731,0.1731,0.1731,0.1731,5948.4,1029.66804
1659700800,2022-08-05 12:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,0.0,0.0
1659697200,2022-08-05 11:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,0.0,0.0
1659693600,2022-08-05 10:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,0.0,0.0
1659690000,2022-08-05 09:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,0.0,0.0
1659686400,2022-08-05 08:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,0.0,0.0
1659682800,2022-08-05 07:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,0.0,0.0
1659679200,2022-08-05 06:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,0.0,0.0
1659675600,2022-08-05 05:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,0.0,0.0
1659672000,2022-08-05 04:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,0.0,0.0
1659668400,2022-08-05 03:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,0.0,0.0
1659664800,2022-08-05 02:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,0.0,0.0
1659661200,2022-08-05 01:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,2.7,0.4311900000000001
1659657600,2022-08-05 00:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,0.0,0.0
1659654000,2022-08-04 23:00:00,CTSI/EUR,0.1597,0.1597,0.1597,0.1597,87.3,13.94181
1659650400,2022-08-04 22:00:00,CTSI/EUR,0.1581,0.1581,0.1581,0.1581,0.0,0.0
1659646800,2022-08-04 21:00:00,CTSI/EUR,0.1581,0.1581,0.1581,0.1581,0.0,0.0
1659643200,2022-08-04 20:00:00,CTSI/EUR,0.1581,0.1581,0.1581,0.1581,0.0,0.0
1659639600,2022-08-04 19:00:00,CTSI/EUR,0.1581,0.1581,0.1581,0.1581,90.0,14.229
1659636000,2022-08-04 18:00:00,CTSI/EUR,0.1608,0.1608,0.1608,0.1608,0.0,0.0
1659632400,2022-08-04 17:00:00,CTSI/EUR,0.1608,0.1608,0.1608,0.1608,0.0,0.0
1659628800,2022-08-04 16:00:00,CTSI/EUR,0.1608,0.1608,0.1608,0.1608,0.0,0.0
1659625200,2022-08-04 15:00:00,CTSI/EUR,0.1608,0.1608,0.1608,0.1608,0.0,0.0
1659621600,2022-08-04 14:00:00,CTSI/EUR,0.1611,0.1611,0.1608,0.1608,41325.1,6645.07608
1659618000,2022-08-04 13:00:00,CTSI/EUR,0.1585,0.1585,0.1585,0.1585,0.0,0.0
1659614400,2022-08-04 12:00:00,CTSI/EUR,0.1585,0.1585,0.1585,0.1585,0.0,0.0
1659610800,2022-08-04 11:00:00,CTSI/EUR,0.1585,0.1585,0.1585,0.1585,294.3,46.646550000000005
1659607200,2022-08-04 10:00:00,CTSI/EUR,0.1583,0.1583,0.1583,0.1583,0.0,0.0
1659603600,2022-08-04 09:00:00,CTSI/EUR,0.1583,0.1583,0.1583,0.1583,0.0,0.0
1659600000,2022-08-04 08:00:00,CTSI/EUR,0.1583,0.1583,0.1583,0.1583,0.0,0.0
1659596400,2022-08-04 07:00:00,CTSI/EUR,0.1583,0.1583,0.1583,0.1583,0.0,0.0
1659592800,2022-08-04 06:00:00,CTSI/EUR,0.1583,0.1583,0.1583,0.1583,0.0,0.0
1659589200,2022-08-04 05:00:00,CTSI/EUR,0.1583,0.1583,0.1583,0.1583,0.0,0.0
1659585600,2022-08-04 04:00:00,CTSI/EUR,0.1583,0.1583,0.1583,0.1583,0.0,0.0
1659582000,2022-08-04 03:00:00,CTSI/EUR,0.1583,0.1583,0.1583,0.1583,0.0,0.0
1659578400,2022-08-04 02:00:00,CTSI/EUR,0.1583,0.1583,0.1583,0.1583,0.0,0.0
1659574800,2022-08-04 01:00:00,CTSI/EUR,0.1583,0.1583,0.1583,0.1583,0.0,0.0
1659571200,2022-08-04 00:00:00,CTSI/EUR,0.1583,0.1583,0.1583,0.1583,0.0,0.0
1659567600,2022-08-03 23:00:00,CTSI/EUR,0.1583,0.1583,0.1583,0.1583,0.0,0.0
1659564000,2022-08-03 22:00:00,CTSI/EUR,0.1583,0.1583,0.1583,0.1583,550.0,87.065
1659560400,2022-08-03 21:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659556800,2022-08-03 20:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659553200,2022-08-03 19:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659549600,2022-08-03 18:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659546000,2022-08-03 17:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659542400,2022-08-03 16:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659538800,2022-08-03 15:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659535200,2022-08-03 14:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659531600,2022-08-03 13:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659528000,2022-08-03 12:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659524400,2022-08-03 11:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659520800,2022-08-03 10:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659517200,2022-08-03 09:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659513600,2022-08-03 08:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659510000,2022-08-03 07:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659506400,2022-08-03 06:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659502800,2022-08-03 05:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659499200,2022-08-03 04:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659495600,2022-08-03 03:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659492000,2022-08-03 02:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659488400,2022-08-03 01:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659484800,2022-08-03 00:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,0.0,0.0
1659481200,2022-08-02 23:00:00,CTSI/EUR,0.1579,0.1579,0.1579,0.1579,1962.2,309.83138
1659477600,2022-08-02 22:00:00,CTSI/EUR,0.1592,0.1592,0.1592,0.1592,0.0,0.0
1659474000,2022-08-02 21:00:00,CTSI/EUR,0.1592,0.1592,0.1592,0.1592,0.0,0.0
1659470400,2022-08-02 20:00:00,CTSI/EUR,0.1592,0.1592,0.1592,0.1592,0.0,0.0
1659466800,2022-08-02 19:00:00,CTSI/EUR,0.1592,0.1592,0.1592,0.1592,0.0,0.0
1659463200,2022-08-02 18:00:00,CTSI/EUR,0.1592,0.1592,0.1592,0.1592,0.0,0.0
1659459600,2022-08-02 17:00:00,CTSI/EUR,0.1592,0.1592,0.1592,0.1592,0.0,0.0
1659456000,2022-08-02 16:00:00,CTSI/EUR,0.1592,0.1592,0.1592,0.1592,2577.8,410.38576000000006
1659452400,2022-08-02 15:00:00,CTSI/EUR,0.1551,0.1551,0.1551,0.1551,0.0,0.0
1659448800,2022-08-02 14:00:00,CTSI/EUR,0.1551,0.1551,0.1551,0.1551,0.0,0.0
1659445200,2022-08-02 13:00:00,CTSI/EUR,0.1550,0.1551,0.1550,0.1551,5112.8,792.99528
1659441600,2022-08-02 12:00:00,CTSI/EUR,0.1569,0.1569,0.1569,0.1569,0.0,0.0
1659438000,2022-08-02 11:00:00,CTSI/EUR,0.1569,0.1569,0.1569,0.1569,0.0,0.0
1659434400,2022-08-02 10:00:00,CTSI/EUR,0.1569,0.1569,0.1569,0.1569,0.0,0.0
1659430800,2022-08-02 09:00:00,CTSI/EUR,0.1569,0.1569,0.1569,0.1569,0.0,0.0
1659427200,2022-08-02 08:00:00,CTSI/EUR,0.1569,0.1569,0.1569,0.1569,0.0,0.0
1659423600,2022-08-02 07:00:00,CTSI/EUR,0.1569,0.1569,0.1569,0.1569,0.0,0.0
1659420000,2022-08-02 06:00:00,CTSI/EUR,0.1569,0.1569,0.1569,0.1569,0.0,0.0
1659416400,2022-08-02 05:00:00,CTSI/EUR,0.1569,0.1569,0.1569,0.1569,0.0,0.0
1659412800,2022-08-02 04:00:00,CTSI/EUR,0.1569,0.1569,0.1569,0.1569,0.0,0.0
1659409200,2022-08-02 03:00:00,CTSI/EUR,0.1569,0.1569,0.1569,0.1569,2311.6,362.69004
1659405600,2022-08-02 02:00:00,CTSI/EUR,0.1600,0.1600,0.1598,0.1598,8620.3,1377.5239399999998
1659402000,2022-08-02 01:00:00,CTSI/EUR,0.1679,0.1679,0.1679,0.1679,0.0,0.0
1659398400,2022-08-02 00:00:00,CTSI/EUR,0.1679,0.1679,0.1679,0.1679,0.0,0.0
1659394800,2022-08-01 23:00:00,CTSI/EUR,0.1679,0.1679,0.1679,0.1679,0.0,0.0
1659391200,2022-08-01 22:00:00,CTSI/EUR,0.1679,0.1679,0.1679,0.1679,0.0,0.0
1659387600,2022-08-01 21:00:00,CTSI/EUR,0.1679,0.1679,0.1679,0.1679,0.0,0.0
1659384000,2022-08-01 20:00:00,CTSI/EUR,0.1679,0.1679,0.1679,0.1679,0.0,0.0
1659380400,2022-08-01 19:00:00,CTSI/EUR,0.1679,0.1679,0.1679,0.1679,0.0,0.0
1659376800,2022-08-01 18:00:00,CTSI/EUR,0.1679,0.1679,0.1679,0.1679,0.0,0.0
1659373200,2022-08-01 17:00:00,CTSI/EUR,0.1679,0.1679,0.1679,0.1679,0.0,0.0
1659369600,2022-08-01 16:00:00,CTSI/EUR,0.1679,0.1679,0.1679,0.1679,3231.4,542.55206
1659366000,2022-08-01 15:00:00,CTSI/EUR,0.1693,0.1693,0.1693,0.1693,0.0,0.0
1659362400,2022-08-01 14:00:00,CTSI/EUR,0.1686,0.1693,0.1686,0.1693,6000.0,1015.8000000000001
1659358800,2022-08-01 13:00:00,CTSI/EUR,0.1666,0.1666,0.1666,0.1666,0.0,0.0
1659355200,2022-08-01 12:00:00,CTSI/EUR,0.1666,0.1666,0.1666,0.1666,0.0,0.0
1659351600,2022-08-01 11:00:00,CTSI/EUR,0.1666,0.1666,0.1666,0.1666,0.0,0.0
1659348000,2022-08-01 10:00:00,CTSI/EUR,0.1666,0.1666,0.1666,0.1666,0.0,0.0
1659344400,2022-08-01 09:00:00,CTSI/EUR,0.1666,0.1666,0.1666,0.1666,0.0,0.0
1659340800,2022-08-01 08:00:00,CTSI/EUR,0.1666,0.1666,0.1666,0.1666,0.0,0.0
1659337200,2022-08-01 07:00:00,CTSI/EUR,0.1667,0.1667,0.1666,0.1666,1077.1,179.44485999999998
1659333600,2022-08-01 06:00:00,CTSI/EUR,0.1674,0.1674,0.1674,0.1674,0.0,0.0
1659330000,2022-08-01 05:00:00,CTSI/EUR,0.1674,0.1674,0.1674,0.1674,0.0,0.0
1659326400,2022-08-01 04:00:00,CTSI/EUR,0.1674,0.1674,0.1674,0.1674,0.0,0.0
1659322800,2022-08-01 03:00:00,CTSI/EUR,0.1674,0.1674,0.1674,0.1674,0.0,0.0
1659319200,2022-08-01 02:00:00,CTSI/EUR,0.1674,0.1674,0.1674,0.1674,0.0,0.0
1659315600,2022-08-01 01:00:00,CTSI/EUR,0.1674,0.1674,0.1674,0.1674,685.9,114.81965999999998
1659312000,2022-08-01 00:00:00,CTSI/EUR,0.1654,0.1654,0.1654,0.1654,0.0,0.0
1659308400,2022-07-31 23:00:00,CTSI/EUR,0.1654,0.1654,0.1654,0.1654,0.0,0.0
1659304800,2022-07-31 22:00:00,CTSI/EUR,0.1653,0.1654,0.1653,0.1654,685.9,113.44785999999999
1659301200,2022-07-31 21:00:00,CTSI/EUR,0.1707,0.1707,0.1707,0.1707,0.0,0.0
1659297600,2022-07-31 20:00:00,CTSI/EUR,0.1706,0.1707,0.1706,0.1707,6600.0,1126.62
1659294000,2022-07-31 19:00:00,CTSI/EUR,0.1692,0.1692,0.1692,0.1692,0.0,0.0
