https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MKR,Volume BTC
1654912800,2022-06-11 02:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.00000000,0.0
1654909200,2022-06-11 01:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.00000000,0.0
1654905600,2022-06-11 00:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.00000000,0.0
1654902000,2022-06-10 23:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.00000000,0.0
1654898400,2022-06-10 22:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.00000000,0.0
1654894800,2022-06-10 21:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.00000000,0.0
1654891200,2022-06-10 20:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.00000000,0.0
1654887600,2022-06-10 19:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.00000000,0.0
1654884000,2022-06-10 18:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.00000000,0.0
1654880400,2022-06-10 17:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.00000000,0.0
1654876800,2022-06-10 16:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.00000000,0.0
1654873200,2022-06-10 15:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.00000000,0.0
1654869600,2022-06-10 14:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.00000000,0.0
1654866000,2022-06-10 13:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.28977311,0.010431831959999999
1654862400,2022-06-10 12:00:00,MKR/BTC,0.03600000,0.03600000,0.03600000,0.03600000,0.71022689,0.02556816804
1654858800,2022-06-10 11:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654855200,2022-06-10 10:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654851600,2022-06-10 09:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654848000,2022-06-10 08:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654844400,2022-06-10 07:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654840800,2022-06-10 06:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654837200,2022-06-10 05:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654833600,2022-06-10 04:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654830000,2022-06-10 03:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654826400,2022-06-10 02:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654822800,2022-06-10 01:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654819200,2022-06-10 00:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654815600,2022-06-09 23:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654812000,2022-06-09 22:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00000000,0.0
1654808400,2022-06-09 21:00:00,MKR/BTC,0.03759119,0.03759119,0.03759119,0.03759119,0.00522981,0.00019659478137389996
1654804800,2022-06-09 20:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654801200,2022-06-09 19:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654797600,2022-06-09 18:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654794000,2022-06-09 17:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654790400,2022-06-09 16:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654786800,2022-06-09 15:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654783200,2022-06-09 14:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654779600,2022-06-09 13:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654776000,2022-06-09 12:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654772400,2022-06-09 11:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654768800,2022-06-09 10:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654765200,2022-06-09 09:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654761600,2022-06-09 08:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654758000,2022-06-09 07:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654754400,2022-06-09 06:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654750800,2022-06-09 05:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654747200,2022-06-09 04:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654743600,2022-06-09 03:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654740000,2022-06-09 02:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654736400,2022-06-09 01:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654732800,2022-06-09 00:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654729200,2022-06-08 23:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654725600,2022-06-08 22:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654722000,2022-06-08 21:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,0.00000000,0.0
1654718400,2022-06-08 20:00:00,MKR/BTC,0.03824234,0.03824234,0.03824234,0.03824234,1.29776382,0.04962952524413879
1654714800,2022-06-08 19:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654711200,2022-06-08 18:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654707600,2022-06-08 17:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654704000,2022-06-08 16:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654700400,2022-06-08 15:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654696800,2022-06-08 14:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654693200,2022-06-08 13:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654689600,2022-06-08 12:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654686000,2022-06-08 11:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654682400,2022-06-08 10:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654678800,2022-06-08 09:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654675200,2022-06-08 08:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654671600,2022-06-08 07:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654668000,2022-06-08 06:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00000000,0.0
1654664400,2022-06-08 05:00:00,MKR/BTC,0.03790137,0.03790137,0.03790137,0.03790137,0.00519758,0.0001969954026846
1654660800,2022-06-08 04:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654657200,2022-06-08 03:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654653600,2022-06-08 02:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654650000,2022-06-08 01:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654646400,2022-06-08 00:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654642800,2022-06-07 23:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654639200,2022-06-07 22:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654635600,2022-06-07 21:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654632000,2022-06-07 20:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654628400,2022-06-07 19:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654624800,2022-06-07 18:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654621200,2022-06-07 17:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654617600,2022-06-07 16:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654614000,2022-06-07 15:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654610400,2022-06-07 14:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654606800,2022-06-07 13:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654603200,2022-06-07 12:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654599600,2022-06-07 11:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654596000,2022-06-07 10:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654592400,2022-06-07 09:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654588800,2022-06-07 08:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654585200,2022-06-07 07:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654581600,2022-06-07 06:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654578000,2022-06-07 05:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.00000000,0.0
1654574400,2022-06-07 04:00:00,MKR/BTC,0.03847947,0.03847947,0.03847947,0.03847947,0.01906611,0.0007336538077617001
1654570800,2022-06-07 03:00:00,MKR/BTC,0.03852751,0.03852751,0.03852751,0.03852751,0.54147655,0.020861743194890498
1654567200,2022-06-07 02:00:00,MKR/BTC,0.03807443,0.03807443,0.03807443,0.03807443,0.00000000,0.0
1654563600,2022-06-07 01:00:00,MKR/BTC,0.03807443,0.03807443,0.03807443,0.03807443,0.00000000,0.0
1654560000,2022-06-07 00:00:00,MKR/BTC,0.03807443,0.03807443,0.03807443,0.03807443,0.00000000,0.0
1654556400,2022-06-06 23:00:00,MKR/BTC,0.03807443,0.03807443,0.03807443,0.03807443,0.00000000,0.0
1654552800,2022-06-06 22:00:00,MKR/BTC,0.03807443,0.03807443,0.03807443,0.03807443,0.00000000,0.0
1654549200,2022-06-06 21:00:00,MKR/BTC,0.03807443,0.03807443,0.03807443,0.03807443,0.00000000,0.0
1654545600,2022-06-06 20:00:00,MKR/BTC,0.03807443,0.03807443,0.03807443,0.03807443,0.00000000,0.0
1654542000,2022-06-06 19:00:00,MKR/BTC,0.03807443,0.03807443,0.03807443,0.03807443,0.00000000,0.0
1654538400,2022-06-06 18:00:00,MKR/BTC,0.03807443,0.03807443,0.03807443,0.03807443,0.00000000,0.0
1654534800,2022-06-06 17:00:00,MKR/BTC,0.03807443,0.03807443,0.03807443,0.03807443,0.00000000,0.0
1654531200,2022-06-06 16:00:00,MKR/BTC,0.03807443,0.03807443,0.03807443,0.03807443,0.53579755,0.020400186311646498
1654527600,2022-06-06 15:00:00,MKR/BTC,0.03910739,0.03910739,0.03910739,0.03910739,0.00000000,0.0
1654524000,2022-06-06 14:00:00,MKR/BTC,0.03910739,0.03910739,0.03910739,0.03910739,0.00000000,0.0
1654520400,2022-06-06 13:00:00,MKR/BTC,0.03910739,0.03910739,0.03910739,0.03910739,0.00000000,0.0
1654516800,2022-06-06 12:00:00,MKR/BTC,0.03910739,0.03910739,0.03910739,0.03910739,0.00000000,0.0
1654513200,2022-06-06 11:00:00,MKR/BTC,0.03910739,0.03910739,0.03910739,0.03910739,0.00000000,0.0
1654509600,2022-06-06 10:00:00,MKR/BTC,0.03910739,0.03910739,0.03910739,0.03910739,0.00000000,0.0
1654506000,2022-06-06 09:00:00,MKR/BTC,0.03907371,0.03910739,0.03907371,0.03910739,0.35804140,0.014002064665946
1654502400,2022-06-06 08:00:00,MKR/BTC,0.03911714,0.03911714,0.03911714,0.03911714,0.00000000,0.0
1654498800,2022-06-06 07:00:00,MKR/BTC,0.03911714,0.03911714,0.03911714,0.03911714,0.00000000,0.0
1654495200,2022-06-06 06:00:00,MKR/BTC,0.03911714,0.03911714,0.03911714,0.03911714,0.00000000,0.0
1654491600,2022-06-06 05:00:00,MKR/BTC,0.03911714,0.03911714,0.03911714,0.03911714,0.00000000,0.0
1654488000,2022-06-06 04:00:00,MKR/BTC,0.03911714,0.03911714,0.03911714,0.03911714,0.00000000,0.0
1654484400,2022-06-06 03:00:00,MKR/BTC,0.03911714,0.03911714,0.03911714,0.03911714,0.05916536,0.0023143796702704
1654480800,2022-06-06 02:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00510097,0.000200000362051
1654477200,2022-06-06 01:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654473600,2022-06-06 00:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654470000,2022-06-05 23:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654466400,2022-06-05 22:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654462800,2022-06-05 21:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654459200,2022-06-05 20:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654455600,2022-06-05 19:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654452000,2022-06-05 18:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654448400,2022-06-05 17:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654444800,2022-06-05 16:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654441200,2022-06-05 15:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654437600,2022-06-05 14:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654434000,2022-06-05 13:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654430400,2022-06-05 12:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654426800,2022-06-05 11:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654423200,2022-06-05 10:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654419600,2022-06-05 09:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654416000,2022-06-05 08:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654412400,2022-06-05 07:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654408800,2022-06-05 06:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654405200,2022-06-05 05:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654401600,2022-06-05 04:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654398000,2022-06-05 03:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654394400,2022-06-05 02:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654390800,2022-06-05 01:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654387200,2022-06-05 00:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654383600,2022-06-04 23:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654380000,2022-06-04 22:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654376400,2022-06-04 21:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654372800,2022-06-04 20:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654369200,2022-06-04 19:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654365600,2022-06-04 18:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,0.00000000,0.0
1654362000,2022-06-04 17:00:00,MKR/BTC,0.03920830,0.03920830,0.03920830,0.03920830,1.29082679,0.050611124030356995
1654358400,2022-06-04 16:00:00,MKR/BTC,0.03921444,0.03921444,0.03921444,0.03921444,1.28391674,0.0503480759657256
1654354800,2022-06-04 15:00:00,MKR/BTC,0.03941238,0.03941238,0.03941238,0.03941238,0.00000000,0.0
1654351200,2022-06-04 14:00:00,MKR/BTC,0.03941238,0.03941238,0.03941238,0.03941238,0.65633200,0.02586760619016
1654347600,2022-06-04 13:00:00,MKR/BTC,0.03916243,0.03916243,0.03916243,0.03916243,0.00000000,0.0
1654344000,2022-06-04 12:00:00,MKR/BTC,0.03916243,0.03916243,0.03916243,0.03916243,0.00000000,0.0
1654340400,2022-06-04 11:00:00,MKR/BTC,0.03916243,0.03916243,0.03916243,0.03916243,0.00000000,0.0
1654336800,2022-06-04 10:00:00,MKR/BTC,0.03916243,0.03916243,0.03916243,0.03916243,0.00000000,0.0
1654333200,2022-06-04 09:00:00,MKR/BTC,0.03916243,0.03916243,0.03916243,0.03916243,0.00000000,0.0
1654329600,2022-06-04 08:00:00,MKR/BTC,0.03916243,0.03916243,0.03916243,0.03916243,0.69355470,0.027161287389920998
1654326000,2022-06-04 07:00:00,MKR/BTC,0.03895529,0.03895529,0.03895529,0.03895529,0.66082072,0.025742462785608797
1654322400,2022-06-04 06:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654318800,2022-06-04 05:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654315200,2022-06-04 04:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654311600,2022-06-04 03:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654308000,2022-06-04 02:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654304400,2022-06-04 01:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654300800,2022-06-04 00:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654297200,2022-06-03 23:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654293600,2022-06-03 22:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654290000,2022-06-03 21:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654286400,2022-06-03 20:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654282800,2022-06-03 19:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654279200,2022-06-03 18:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654275600,2022-06-03 17:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,0.00000000,0.0
1654272000,2022-06-03 16:00:00,MKR/BTC,0.03852724,0.03852724,0.03852724,0.03852724,1.32513300,0.05105371712291999
1654268400,2022-06-03 15:00:00,MKR/BTC,0.03856366,0.03856366,0.03856366,0.03856366,0.00000000,0.0
1654264800,2022-06-03 14:00:00,MKR/BTC,0.03856366,0.03856366,0.03856366,0.03856366,0.48985195,0.018890484050136998
1654261200,2022-06-03 13:00:00,MKR/BTC,0.03800000,0.03800000,0.03800000,0.03800000,0.00000000,0.0
1654257600,2022-06-03 12:00:00,MKR/BTC,0.03800000,0.03800000,0.03800000,0.03800000,0.00000000,0.0
1654254000,2022-06-03 11:00:00,MKR/BTC,0.03800000,0.03800000,0.03800000,0.03800000,0.00000000,0.0
1654250400,2022-06-03 10:00:00,MKR/BTC,0.03800000,0.03800000,0.03800000,0.03800000,0.00000000,0.0
1654246800,2022-06-03 09:00:00,MKR/BTC,0.03800000,0.03800000,0.03800000,0.03800000,0.00000000,0.0
1654243200,2022-06-03 08:00:00,MKR/BTC,0.03800000,0.03800000,0.03800000,0.03800000,1.00000000,0.038
1654239600,2022-06-03 07:00:00,MKR/BTC,0.03943338,0.03943338,0.03943338,0.03943338,0.00000000,0.0
1654236000,2022-06-03 06:00:00,MKR/BTC,0.03943338,0.03943338,0.03943338,0.03943338,0.00000000,0.0
1654232400,2022-06-03 05:00:00,MKR/BTC,0.03943338,0.03943338,0.03943338,0.03943338,0.00000000,0.0
1654228800,2022-06-03 04:00:00,MKR/BTC,0.03943338,0.03943338,0.03943338,0.03943338,0.00000000,0.0
1654225200,2022-06-03 03:00:00,MKR/BTC,0.03943338,0.03943338,0.03943338,0.03943338,0.00000000,0.0
1654221600,2022-06-03 02:00:00,MKR/BTC,0.03943353,0.03943353,0.03943338,0.03943338,0.76256132,0.030070370304861597
1654218000,2022-06-03 01:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654214400,2022-06-03 00:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654210800,2022-06-02 23:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654207200,2022-06-02 22:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654203600,2022-06-02 21:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654200000,2022-06-02 20:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654196400,2022-06-02 19:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654192800,2022-06-02 18:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654189200,2022-06-02 17:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654185600,2022-06-02 16:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654182000,2022-06-02 15:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654178400,2022-06-02 14:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654174800,2022-06-02 13:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654171200,2022-06-02 12:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654167600,2022-06-02 11:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654164000,2022-06-02 10:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654160400,2022-06-02 09:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654156800,2022-06-02 08:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654153200,2022-06-02 07:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654149600,2022-06-02 06:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654146000,2022-06-02 05:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654142400,2022-06-02 04:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654138800,2022-06-02 03:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654135200,2022-06-02 02:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654131600,2022-06-02 01:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654128000,2022-06-02 00:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654124400,2022-06-01 23:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654120800,2022-06-01 22:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654117200,2022-06-01 21:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654113600,2022-06-01 20:00:00,MKR/BTC,0.04000001,0.04000001,0.04000001,0.04000001,0.00000000,0.0
1654110000,2022-06-01 19:00:00,MKR/BTC,0.04000002,0.04000002,0.04000001,0.04000001,1.63123837,0.0652495511123837
1654106400,2022-06-01 18:00:00,MKR/BTC,0.04117474,0.04117474,0.04117474,0.04117474,0.00000000,0.0
1654102800,2022-06-01 17:00:00,MKR/BTC,0.04117474,0.04117474,0.04117474,0.04117474,0.00000000,0.0
1654099200,2022-06-01 16:00:00,MKR/BTC,0.04117474,0.04117474,0.04117474,0.04117474,0.00000000,0.0
1654095600,2022-06-01 15:00:00,MKR/BTC,0.04117474,0.04117474,0.04117474,0.04117474,0.00000000,0.0
1654092000,2022-06-01 14:00:00,MKR/BTC,0.04117474,0.04117474,0.04117474,0.04117474,0.00000000,0.0
1654088400,2022-06-01 13:00:00,MKR/BTC,0.04117474,0.04117474,0.04117474,0.04117474,0.00000000,0.0
