https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UMA,Volume BTC
1650639600,2022-04-22 15:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650636000,2022-04-22 14:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650632400,2022-04-22 13:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650628800,2022-04-22 12:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650625200,2022-04-22 11:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650621600,2022-04-22 10:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650618000,2022-04-22 09:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650614400,2022-04-22 08:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650610800,2022-04-22 07:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650607200,2022-04-22 06:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650603600,2022-04-22 05:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650600000,2022-04-22 04:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650596400,2022-04-22 03:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650592800,2022-04-22 02:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650589200,2022-04-22 01:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650585600,2022-04-22 00:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650582000,2022-04-21 23:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650578400,2022-04-21 22:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650574800,2022-04-21 21:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650571200,2022-04-21 20:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650567600,2022-04-21 19:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650564000,2022-04-21 18:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650560400,2022-04-21 17:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650556800,2022-04-21 16:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650553200,2022-04-21 15:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650549600,2022-04-21 14:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650546000,2022-04-21 13:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650542400,2022-04-21 12:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650538800,2022-04-21 11:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650535200,2022-04-21 10:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650531600,2022-04-21 09:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650528000,2022-04-21 08:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650524400,2022-04-21 07:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650520800,2022-04-21 06:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650517200,2022-04-21 05:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650513600,2022-04-21 04:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,0.00000000,0.0
1650510000,2022-04-21 03:00:00,UMA/BTC,0.00015391,0.00015391,0.00015391,0.00015391,5.00000000,0.0007695499999999999
1650506400,2022-04-21 02:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650502800,2022-04-21 01:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650499200,2022-04-21 00:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650495600,2022-04-20 23:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650492000,2022-04-20 22:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650488400,2022-04-20 21:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650484800,2022-04-20 20:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650481200,2022-04-20 19:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650477600,2022-04-20 18:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650474000,2022-04-20 17:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650470400,2022-04-20 16:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650466800,2022-04-20 15:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650463200,2022-04-20 14:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650459600,2022-04-20 13:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650456000,2022-04-20 12:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650452400,2022-04-20 11:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650448800,2022-04-20 10:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650445200,2022-04-20 09:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650441600,2022-04-20 08:00:00,UMA/BTC,0.00015118,0.00015118,0.00015118,0.00015118,0.00000000,0.0
1650438000,2022-04-20 07:00:00,UMA/BTC,0.00015400,0.00015400,0.00015118,0.00015118,21.29870130,0.0032199376625340003
1650434400,2022-04-20 06:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650430800,2022-04-20 05:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650427200,2022-04-20 04:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650423600,2022-04-20 03:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650420000,2022-04-20 02:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650416400,2022-04-20 01:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650412800,2022-04-20 00:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650409200,2022-04-19 23:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650405600,2022-04-19 22:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650402000,2022-04-19 21:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650398400,2022-04-19 20:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650394800,2022-04-19 19:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650391200,2022-04-19 18:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650387600,2022-04-19 17:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650384000,2022-04-19 16:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650380400,2022-04-19 15:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650376800,2022-04-19 14:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650373200,2022-04-19 13:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650369600,2022-04-19 12:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650366000,2022-04-19 11:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650362400,2022-04-19 10:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650358800,2022-04-19 09:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650355200,2022-04-19 08:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650351600,2022-04-19 07:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650348000,2022-04-19 06:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650344400,2022-04-19 05:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650340800,2022-04-19 04:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650337200,2022-04-19 03:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650333600,2022-04-19 02:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650330000,2022-04-19 01:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650326400,2022-04-19 00:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650322800,2022-04-18 23:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650319200,2022-04-18 22:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650315600,2022-04-18 21:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,0.00000000,0.0
1650312000,2022-04-18 20:00:00,UMA/BTC,0.00015505,0.00015505,0.00015505,0.00015505,30.00000000,0.0046515
1650308400,2022-04-18 19:00:00,UMA/BTC,0.00015734,0.00015734,0.00015734,0.00015734,0.00000000,0.0
1650304800,2022-04-18 18:00:00,UMA/BTC,0.00015734,0.00015734,0.00015734,0.00015734,0.00000000,0.0
1650301200,2022-04-18 17:00:00,UMA/BTC,0.00015734,0.00015734,0.00015734,0.00015734,0.00000000,0.0
1650297600,2022-04-18 16:00:00,UMA/BTC,0.00015734,0.00015734,0.00015734,0.00015734,104.94162951,0.0165115159871034
1650294000,2022-04-18 15:00:00,UMA/BTC,0.00014645,0.00014645,0.00014645,0.00014645,0.00000000,0.0
1650290400,2022-04-18 14:00:00,UMA/BTC,0.00014645,0.00014645,0.00014645,0.00014645,0.00000000,0.0
1650286800,2022-04-18 13:00:00,UMA/BTC,0.00014645,0.00014645,0.00014645,0.00014645,0.00000000,0.0
1650283200,2022-04-18 12:00:00,UMA/BTC,0.00014645,0.00014645,0.00014645,0.00014645,0.00000000,0.0
1650279600,2022-04-18 11:00:00,UMA/BTC,0.00014645,0.00014645,0.00014645,0.00014645,0.00000000,0.0
1650276000,2022-04-18 10:00:00,UMA/BTC,0.00014645,0.00014645,0.00014645,0.00014645,0.00000000,0.0
1650272400,2022-04-18 09:00:00,UMA/BTC,0.00014645,0.00014645,0.00014645,0.00014645,1.44811225,0.00021207603901250002
1650268800,2022-04-18 08:00:00,UMA/BTC,0.00015284,0.00015284,0.00015284,0.00015284,0.00000000,0.0
1650265200,2022-04-18 07:00:00,UMA/BTC,0.00015284,0.00015284,0.00015284,0.00015284,0.00000000,0.0
1650261600,2022-04-18 06:00:00,UMA/BTC,0.00015530,0.00015530,0.00015284,0.00015284,14.58447200,0.00222909070048
1650258000,2022-04-18 05:00:00,UMA/BTC,0.00015230,0.00015230,0.00015230,0.00015230,0.00000000,0.0
1650254400,2022-04-18 04:00:00,UMA/BTC,0.00015230,0.00015230,0.00015230,0.00015230,0.00000000,0.0
1650250800,2022-04-18 03:00:00,UMA/BTC,0.00015230,0.00015230,0.00015230,0.00015230,0.00000000,0.0
1650247200,2022-04-18 02:00:00,UMA/BTC,0.00015230,0.00015230,0.00015230,0.00015230,0.00000000,0.0
1650243600,2022-04-18 01:00:00,UMA/BTC,0.00015230,0.00015230,0.00015230,0.00015230,0.00000000,0.0
1650240000,2022-04-18 00:00:00,UMA/BTC,0.00015500,0.00015500,0.00015230,0.00015230,19.93548387,0.0030361741934009996
1650236400,2022-04-17 23:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650232800,2022-04-17 22:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650229200,2022-04-17 21:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650225600,2022-04-17 20:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650222000,2022-04-17 19:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650218400,2022-04-17 18:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650214800,2022-04-17 17:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650211200,2022-04-17 16:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650207600,2022-04-17 15:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650204000,2022-04-17 14:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650200400,2022-04-17 13:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650196800,2022-04-17 12:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650193200,2022-04-17 11:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650189600,2022-04-17 10:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650186000,2022-04-17 09:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650182400,2022-04-17 08:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650178800,2022-04-17 07:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650175200,2022-04-17 06:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650171600,2022-04-17 05:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650168000,2022-04-17 04:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650164400,2022-04-17 03:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650160800,2022-04-17 02:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650157200,2022-04-17 01:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650153600,2022-04-17 00:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650150000,2022-04-16 23:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650146400,2022-04-16 22:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650142800,2022-04-16 21:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650139200,2022-04-16 20:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650135600,2022-04-16 19:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650132000,2022-04-16 18:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650128400,2022-04-16 17:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650124800,2022-04-16 16:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,0.00000000,0.0
1650121200,2022-04-16 15:00:00,UMA/BTC,0.00015821,0.00015821,0.00015821,0.00015821,12.50000000,0.0019776249999999998
1650117600,2022-04-16 14:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650114000,2022-04-16 13:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650110400,2022-04-16 12:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650106800,2022-04-16 11:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650103200,2022-04-16 10:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650099600,2022-04-16 09:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650096000,2022-04-16 08:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650092400,2022-04-16 07:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650088800,2022-04-16 06:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650085200,2022-04-16 05:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650081600,2022-04-16 04:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650078000,2022-04-16 03:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650074400,2022-04-16 02:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650070800,2022-04-16 01:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650067200,2022-04-16 00:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650063600,2022-04-15 23:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650060000,2022-04-15 22:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650056400,2022-04-15 21:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650052800,2022-04-15 20:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650049200,2022-04-15 19:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650045600,2022-04-15 18:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650042000,2022-04-15 17:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650038400,2022-04-15 16:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650034800,2022-04-15 15:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650031200,2022-04-15 14:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,0.00000000,0.0
1650027600,2022-04-15 13:00:00,UMA/BTC,0.00016036,0.00016036,0.00016036,0.00016036,3.15875680,0.000506538240448
1650024000,2022-04-15 12:00:00,UMA/BTC,0.00015922,0.00015922,0.00015922,0.00015922,0.00000000,0.0
1650020400,2022-04-15 11:00:00,UMA/BTC,0.00015922,0.00015922,0.00015922,0.00015922,0.00000000,0.0
1650016800,2022-04-15 10:00:00,UMA/BTC,0.00015922,0.00015922,0.00015922,0.00015922,0.00000000,0.0
1650013200,2022-04-15 09:00:00,UMA/BTC,0.00015922,0.00015922,0.00015922,0.00015922,0.00000000,0.0
1650009600,2022-04-15 08:00:00,UMA/BTC,0.00015922,0.00015922,0.00015922,0.00015922,0.00000000,0.0
1650006000,2022-04-15 07:00:00,UMA/BTC,0.00015922,0.00015922,0.00015922,0.00015922,0.00000000,0.0
1650002400,2022-04-15 06:00:00,UMA/BTC,0.00015922,0.00015922,0.00015922,0.00015922,15.78005276,0.0025125000004472004
1649998800,2022-04-15 05:00:00,UMA/BTC,0.00015689,0.00015689,0.00015689,0.00015689,0.00000000,0.0
1649995200,2022-04-15 04:00:00,UMA/BTC,0.00015689,0.00015689,0.00015689,0.00015689,0.00000000,0.0
1649991600,2022-04-15 03:00:00,UMA/BTC,0.00015689,0.00015689,0.00015689,0.00015689,0.00000000,0.0
1649988000,2022-04-15 02:00:00,UMA/BTC,0.00015689,0.00015689,0.00015689,0.00015689,0.00000000,0.0
1649984400,2022-04-15 01:00:00,UMA/BTC,0.00015689,0.00015689,0.00015689,0.00015689,0.00000000,0.0
1649980800,2022-04-15 00:00:00,UMA/BTC,0.00015689,0.00015689,0.00015689,0.00015689,0.00000000,0.0
1649977200,2022-04-14 23:00:00,UMA/BTC,0.00015689,0.00015689,0.00015689,0.00015689,0.00000000,0.0
1649973600,2022-04-14 22:00:00,UMA/BTC,0.00015689,0.00015689,0.00015689,0.00015689,0.00000000,0.0
1649970000,2022-04-14 21:00:00,UMA/BTC,0.00015689,0.00015689,0.00015689,0.00015689,0.00000000,0.0
1649966400,2022-04-14 20:00:00,UMA/BTC,0.00015689,0.00015689,0.00015689,0.00015689,0.00000000,0.0
1649962800,2022-04-14 19:00:00,UMA/BTC,0.00015689,0.00015689,0.00015689,0.00015689,0.00000000,0.0
1649959200,2022-04-14 18:00:00,UMA/BTC,0.00015689,0.00015689,0.00015689,0.00015689,0.00000000,0.0
1649955600,2022-04-14 17:00:00,UMA/BTC,0.00015689,0.00015689,0.00015689,0.00015689,12.52552284,0.0019651292783676
1649952000,2022-04-14 16:00:00,UMA/BTC,0.00016338,0.00016338,0.00016338,0.00016338,0.00000000,0.0
1649948400,2022-04-14 15:00:00,UMA/BTC,0.00016338,0.00016338,0.00016338,0.00016338,0.00000000,0.0
1649944800,2022-04-14 14:00:00,UMA/BTC,0.00016338,0.00016338,0.00016338,0.00016338,0.00000000,0.0
1649941200,2022-04-14 13:00:00,UMA/BTC,0.00016338,0.00016338,0.00016338,0.00016338,4.16666666,0.0006807499989107999
1649937600,2022-04-14 12:00:00,UMA/BTC,0.00015913,0.00015913,0.00015913,0.00015913,0.00000000,0.0
1649934000,2022-04-14 11:00:00,UMA/BTC,0.00015913,0.00015913,0.00015913,0.00015913,0.00000000,0.0
1649930400,2022-04-14 10:00:00,UMA/BTC,0.00015913,0.00015913,0.00015913,0.00015913,0.00000000,0.0
1649926800,2022-04-14 09:00:00,UMA/BTC,0.00015913,0.00015913,0.00015913,0.00015913,0.00000000,0.0
1649923200,2022-04-14 08:00:00,UMA/BTC,0.00015913,0.00015913,0.00015913,0.00015913,0.00000000,0.0
1649919600,2022-04-14 07:00:00,UMA/BTC,0.00015913,0.00015913,0.00015913,0.00015913,0.00000000,0.0
1649916000,2022-04-14 06:00:00,UMA/BTC,0.00015913,0.00015913,0.00015913,0.00015913,0.00000000,0.0
1649912400,2022-04-14 05:00:00,UMA/BTC,0.00015913,0.00015913,0.00015913,0.00015913,0.00000000,0.0
1649908800,2022-04-14 04:00:00,UMA/BTC,0.00015913,0.00015913,0.00015913,0.00015913,0.00000000,0.0
1649905200,2022-04-14 03:00:00,UMA/BTC,0.00015913,0.00015913,0.00015913,0.00015913,1.82210834,0.0002899521001442
1649901600,2022-04-14 02:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649898000,2022-04-14 01:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649894400,2022-04-14 00:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649890800,2022-04-13 23:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649887200,2022-04-13 22:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649883600,2022-04-13 21:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649880000,2022-04-13 20:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649876400,2022-04-13 19:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649872800,2022-04-13 18:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649869200,2022-04-13 17:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649865600,2022-04-13 16:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649862000,2022-04-13 15:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649858400,2022-04-13 14:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649854800,2022-04-13 13:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649851200,2022-04-13 12:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649847600,2022-04-13 11:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649844000,2022-04-13 10:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649840400,2022-04-13 09:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649836800,2022-04-13 08:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649833200,2022-04-13 07:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649829600,2022-04-13 06:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649826000,2022-04-13 05:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649822400,2022-04-13 04:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649818800,2022-04-13 03:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,0.00000000,0.0
1649815200,2022-04-13 02:00:00,UMA/BTC,0.00016100,0.00016100,0.00016100,0.00016100,10.46907125,0.0016855204712500002
1649811600,2022-04-13 01:00:00,UMA/BTC,0.00016000,0.00016000,0.00016000,0.00016000,0.00000000,0.0
