https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QTUM,Volume USDT,tradecount
1578009600000,2020-01-03 00:00:00,QTUM/USDT,1.53300000,1.63800000,1.51300000,1.62900000,570291.31900000,913091.99267400,9949
1577923200000,2020-01-02 00:00:00,QTUM/USDT,1.60200000,1.60600000,1.52900000,1.53300000,413159.66900000,649318.38200100,7047
1577836800000,2020-01-01 00:00:00,QTUM/USDT,1.60900000,1.62800000,1.59800000,1.60300000,237063.24600000,382229.58606800,5246
1577750400000,2019-12-31 00:00:00,QTUM/USDT,1.63000000,1.63800000,1.59200000,1.61200000,299156.14900000,482947.43780700,5878
1577664000000,2019-12-30 00:00:00,QTUM/USDT,1.66500000,1.67500000,1.60400000,1.63100000,489388.03300000,804149.98449600,8119
1577577600000,2019-12-29 00:00:00,QTUM/USDT,1.62800000,1.70800000,1.61700000,1.66600000,436220.49300000,725366.72847200,7544
1577491200000,2019-12-28 00:00:00,QTUM/USDT,1.61100000,1.65200000,1.60800000,1.62700000,335276.37500000,547790.03763800,5871
1577404800000,2019-12-27 00:00:00,QTUM/USDT,1.58800000,1.63100000,1.55800000,1.61100000,498190.49500000,794623.77875000,7390
1577318400000,2019-12-26 00:00:00,QTUM/USDT,1.58800000,1.64600000,1.56300000,1.58900000,434036.82100000,694689.46688900,6857
1577232000000,2019-12-25 00:00:00,QTUM/USDT,1.60300000,1.60800000,1.55200000,1.58700000,272839.77800000,431659.31407500,4288
1577145600000,2019-12-24 00:00:00,QTUM/USDT,1.61200000,1.62600000,1.58600000,1.60300000,488884.91900000,785807.77776700,7409
1577059200000,2019-12-23 00:00:00,QTUM/USDT,1.68300000,1.70200000,1.59900000,1.61200000,724435.14900000,1200471.27125700,10649
1576972800000,2019-12-22 00:00:00,QTUM/USDT,1.62000000,1.68700000,1.60900000,1.68200000,587472.07300000,969752.75432200,9269
1576886400000,2019-12-21 00:00:00,QTUM/USDT,1.66000000,1.66000000,1.60900000,1.61900000,349973.06300000,570821.31167000,5559
1576800000000,2019-12-20 00:00:00,QTUM/USDT,1.66100000,1.68100000,1.62000000,1.65800000,541504.31200000,894929.07253100,9547
1576713600000,2019-12-19 00:00:00,QTUM/USDT,1.67900000,1.69500000,1.59700000,1.66000000,683181.98000000,1117801.51311000,10413
1576627200000,2019-12-18 00:00:00,QTUM/USDT,1.53000000,1.71900000,1.49000000,1.67700000,1096833.46500000,1753231.71930800,16461
1576540800000,2019-12-17 00:00:00,QTUM/USDT,1.65500000,1.65500000,1.50100000,1.53000000,1453929.41800000,2257225.67554700,19318
1576454400000,2019-12-16 00:00:00,QTUM/USDT,1.75800000,1.76200000,1.64700000,1.65400000,548084.00700000,933263.86229500,8170
1576368000000,2019-12-15 00:00:00,QTUM/USDT,1.74900000,1.78700000,1.68800000,1.75700000,998234.10700000,1733893.02760000,12673
1576281600000,2019-12-14 00:00:00,QTUM/USDT,1.86400000,1.87300000,1.74700000,1.74900000,944849.99400000,1706186.24200300,11564
1576195200000,2019-12-13 00:00:00,QTUM/USDT,1.81600000,1.95400000,1.79200000,1.86500000,1869308.18500000,3513157.93261500,32212
1576108800000,2019-12-12 00:00:00,QTUM/USDT,1.74900000,1.84600000,1.70200000,1.81700000,914518.33100000,1606346.55529000,25719
1576022400000,2019-12-11 00:00:00,QTUM/USDT,1.74100000,1.75100000,1.70400000,1.74900000,646763.27700000,1122071.67583200,28632
1575936000000,2019-12-10 00:00:00,QTUM/USDT,1.73700000,1.76700000,1.68600000,1.74100000,811923.30100000,1400456.23319300,24306
1575849600000,2019-12-09 00:00:00,QTUM/USDT,1.74300000,1.78400000,1.71800000,1.73800000,879511.50900000,1535239.88021500,19801
1575763200000,2019-12-08 00:00:00,QTUM/USDT,1.74100000,1.76600000,1.71500000,1.74300000,346096.74000000,602473.26537400,6340
1575676800000,2019-12-07 00:00:00,QTUM/USDT,1.74800000,1.77800000,1.73200000,1.74200000,287325.56500000,503425.37093400,5653
1575590400000,2019-12-06 00:00:00,QTUM/USDT,1.73000000,1.75800000,1.70200000,1.74800000,693847.66900000,1197696.28478500,9274
1575504000000,2019-12-05 00:00:00,QTUM/USDT,1.70500000,1.74500000,1.67100000,1.73000000,670632.41200000,1144616.02898500,9419
1575417600000,2019-12-04 00:00:00,QTUM/USDT,1.75300000,1.78000000,1.67000000,1.70400000,958676.73500000,1651063.58726600,11254
1575331200000,2019-12-03 00:00:00,QTUM/USDT,1.75100000,1.77500000,1.72800000,1.75300000,398571.48600000,699113.28172900,6458
1575244800000,2019-12-02 00:00:00,QTUM/USDT,1.78300000,1.80800000,1.70900000,1.75200000,626347.22900000,1099236.19223600,9075
1575158400000,2019-12-01 00:00:00,QTUM/USDT,1.79000000,1.82400000,1.71200000,1.78300000,796611.46300000,1404620.31437700,10372
1575072000000,2019-11-30 00:00:00,QTUM/USDT,1.88200000,1.89800000,1.74200000,1.79000000,1084483.52700000,1978605.14180900,10119
1574985600000,2019-11-29 00:00:00,QTUM/USDT,1.80000000,1.91300000,1.79400000,1.88200000,845578.76000000,1569228.76324200,7621
1574899200000,2019-11-28 00:00:00,QTUM/USDT,1.71700000,1.88500000,1.71600000,1.80200000,1164667.31800000,2105370.49154800,10731
1574812800000,2019-11-27 00:00:00,QTUM/USDT,1.66500000,1.74400000,1.55700000,1.71700000,1189044.99900000,1968905.36631300,12493
1574726400000,2019-11-26 00:00:00,QTUM/USDT,1.61500000,1.67800000,1.60700000,1.66500000,738369.46100000,1212710.28627200,8416
1574640000000,2019-11-25 00:00:00,QTUM/USDT,1.60300000,1.70000000,1.45900000,1.61600000,1774804.24800000,2799904.55575500,12278
1574553600000,2019-11-24 00:00:00,QTUM/USDT,1.74700000,1.76200000,1.58400000,1.60500000,1010809.93800000,1677387.36315800,7868
1574467200000,2019-11-23 00:00:00,QTUM/USDT,1.66100000,1.76400000,1.62100000,1.74400000,1801759.39100000,3054145.13883100,12876
1574380800000,2019-11-22 00:00:00,QTUM/USDT,1.78500000,1.82100000,1.53300000,1.66000000,2449780.90400000,4118124.73633600,17979
1574294400000,2019-11-21 00:00:00,QTUM/USDT,1.89900000,1.90800000,1.69900000,1.78600000,1652565.78100000,2977516.28943500,12283
1574208000000,2019-11-20 00:00:00,QTUM/USDT,1.92400000,1.97200000,1.86400000,1.90100000,1060389.12200000,2032790.41693400,8882
1574121600000,2019-11-19 00:00:00,QTUM/USDT,1.96200000,1.97100000,1.84500000,1.92600000,2194891.44300000,4185720.28263000,17129
1574035200000,2019-11-18 00:00:00,QTUM/USDT,2.13000000,2.13000000,1.91700000,1.96400000,1189639.32700000,2410934.84819100,9920
1573948800000,2019-11-17 00:00:00,QTUM/USDT,2.14600000,2.17500000,2.09000000,2.13000000,826767.43500000,1766117.00647300,7025
1573862400000,2019-11-16 00:00:00,QTUM/USDT,2.17000000,2.19300000,2.13400000,2.14500000,609252.50700000,1315813.25206400,5465
1573776000000,2019-11-15 00:00:00,QTUM/USDT,2.30800000,2.36000000,2.10300000,2.17000000,1636661.83000000,3660295.00926600,13513
1573689600000,2019-11-14 00:00:00,QTUM/USDT,2.26600000,2.38500000,2.21300000,2.30800000,2278313.55800000,5231870.41160800,16429
1573603200000,2019-11-13 00:00:00,QTUM/USDT,2.25100000,2.30900000,2.17600000,2.26600000,1354524.23800000,3058332.83596700,9218
1573516800000,2019-11-12 00:00:00,QTUM/USDT,2.11000000,2.26200000,2.08900000,2.25000000,2314602.94200000,5046973.89117500,15425
1573430400000,2019-11-11 00:00:00,QTUM/USDT,2.18700000,2.19200000,2.07400000,2.10900000,10460776.09600000,22183182.04255100,31447
1573344000000,2019-11-10 00:00:00,QTUM/USDT,2.13500000,2.20200000,2.10400000,2.18500000,9825610.71300000,21119416.35902000,29881
1573257600000,2019-11-09 00:00:00,QTUM/USDT,2.15300000,2.17000000,2.10200000,2.13600000,3346136.40300000,7158414.34289300,21616
1573171200000,2019-11-08 00:00:00,QTUM/USDT,2.20400000,2.23600000,2.07100000,2.15300000,9433965.59600000,20343888.38908800,62776
1573084800000,2019-11-07 00:00:00,QTUM/USDT,2.28400000,2.30900000,2.15500000,2.20500000,6420439.75200000,14239257.80012400,48979
1572998400000,2019-11-06 00:00:00,QTUM/USDT,2.25800000,2.35000000,2.23200000,2.28300000,5520222.17300000,12583596.63767200,54079
1572912000000,2019-11-05 00:00:00,QTUM/USDT,2.26700000,2.27700000,2.17400000,2.25800000,4433801.77500000,9950406.12336300,55326
1572825600000,2019-11-04 00:00:00,QTUM/USDT,2.13200000,2.32800000,2.06800000,2.27100000,1643892.19300000,3649953.12664100,16379
1572739200000,2019-11-03 00:00:00,QTUM/USDT,2.18300000,2.18900000,2.08500000,2.13200000,391792.12600000,832437.39362500,5286
1572652800000,2019-11-02 00:00:00,QTUM/USDT,2.16100000,2.23800000,2.13900000,2.18300000,601469.29300000,1317347.73079600,6457
1572566400000,2019-11-01 00:00:00,QTUM/USDT,2.14200000,2.17400000,2.07700000,2.15600000,491801.76100000,1043259.82222200,5768
1572480000000,2019-10-31 00:00:00,QTUM/USDT,2.19500000,2.25000000,2.06400000,2.14400000,1178388.06500000,2545122.56503000,11600
1572393600000,2019-10-30 00:00:00,QTUM/USDT,2.30000000,2.34800000,2.09600000,2.19200000,849275.05100000,1858977.58525100,9119
1572307200000,2019-10-29 00:00:00,QTUM/USDT,2.30200000,2.39700000,2.23300000,2.29900000,812225.40700000,1876358.01589200,8726
1572220800000,2019-10-28 00:00:00,QTUM/USDT,2.31100000,2.78000000,2.22000000,2.30600000,2255748.51700000,5513123.76707200,21138
1572134400000,2019-10-27 00:00:00,QTUM/USDT,1.83900000,2.45000000,1.78700000,2.31100000,2976535.83300000,6309698.77761400,23640
1572048000000,2019-10-26 00:00:00,QTUM/USDT,1.77800000,1.93100000,1.72700000,1.83700000,1101014.38100000,2007956.12230600,10407
1571961600000,2019-10-25 00:00:00,QTUM/USDT,1.58500000,1.79900000,1.56700000,1.77400000,663070.02100000,1115579.60215300,6172
1571875200000,2019-10-24 00:00:00,QTUM/USDT,1.55600000,1.62600000,1.51200000,1.58500000,343484.47600000,540109.58828800,4152
1571788800000,2019-10-23 00:00:00,QTUM/USDT,1.67000000,1.67100000,1.50000000,1.55600000,546339.66100000,856097.23268000,5379
1571702400000,2019-10-22 00:00:00,QTUM/USDT,1.70100000,1.71700000,1.66400000,1.67000000,164853.06600000,279650.69822800,2528
1571616000000,2019-10-21 00:00:00,QTUM/USDT,1.71900000,1.72600000,1.68400000,1.70200000,224311.73100000,382181.49710200,2894
1571529600000,2019-10-20 00:00:00,QTUM/USDT,1.68300000,1.73100000,1.65900000,1.71900000,188713.93700000,319688.42963300,2705
1571443200000,2019-10-19 00:00:00,QTUM/USDT,1.69400000,1.70500000,1.66400000,1.68300000,190419.93100000,320918.65155300,2486
1571356800000,2019-10-18 00:00:00,QTUM/USDT,1.74200000,1.75100000,1.65000000,1.69500000,240860.67600000,407425.11925700,2854
1571270400000,2019-10-17 00:00:00,QTUM/USDT,1.67200000,1.76600000,1.64900000,1.74000000,309162.92500000,530033.59547900,3424
1571184000000,2019-10-16 00:00:00,QTUM/USDT,1.74000000,1.75700000,1.60600000,1.67200000,373773.93900000,627495.46528600,4103
1571097600000,2019-10-15 00:00:00,QTUM/USDT,1.82600000,1.83700000,1.72800000,1.74100000,476882.11000000,849956.67479800,4692
1571011200000,2019-10-14 00:00:00,QTUM/USDT,1.79200000,1.82800000,1.77000000,1.82600000,264198.27800000,475754.83433900,3424
1570924800000,2019-10-13 00:00:00,QTUM/USDT,1.77500000,1.81600000,1.75900000,1.79100000,229774.94600000,410885.30101000,3105
1570838400000,2019-10-12 00:00:00,QTUM/USDT,1.78100000,1.81900000,1.76900000,1.77200000,213091.37700000,381085.16401500,2749
1570752000000,2019-10-11 00:00:00,QTUM/USDT,1.80400000,1.84200000,1.74800000,1.78200000,298487.59400000,531310.22669100,3583
1570665600000,2019-10-10 00:00:00,QTUM/USDT,1.85700000,1.86200000,1.77300000,1.80200000,361807.79000000,654665.69174900,4308
1570579200000,2019-10-09 00:00:00,QTUM/USDT,1.79900000,1.88700000,1.79400000,1.86000000,541189.83400000,1001388.01358800,5705
1570492800000,2019-10-08 00:00:00,QTUM/USDT,1.78600000,1.85000000,1.75800000,1.79900000,381216.50500000,686201.88727500,4063
1570406400000,2019-10-07 00:00:00,QTUM/USDT,1.69500000,1.81700000,1.67700000,1.78800000,437235.20600000,765723.02670300,4664
1570320000000,2019-10-06 00:00:00,QTUM/USDT,1.72200000,1.72600000,1.66500000,1.69400000,186091.82000000,314958.30050800,2249
1570233600000,2019-10-05 00:00:00,QTUM/USDT,1.69400000,1.73200000,1.67200000,1.71800000,208739.59000000,354777.54726900,2552
1570147200000,2019-10-04 00:00:00,QTUM/USDT,1.68600000,1.73200000,1.64500000,1.69200000,224819.36400000,380388.61101700,2749
1570060800000,2019-10-03 00:00:00,QTUM/USDT,1.71100000,1.71400000,1.64200000,1.68300000,222735.04500000,374473.26250300,2459
1569974400000,2019-10-02 00:00:00,QTUM/USDT,1.68400000,1.71100000,1.64300000,1.71100000,309453.92300000,519885.78320500,3193
1569888000000,2019-10-01 00:00:00,QTUM/USDT,1.70900000,1.75900000,1.66700000,1.68400000,520196.96000000,889227.19062400,4576
1569801600000,2019-09-30 00:00:00,QTUM/USDT,1.62900000,1.72500000,1.56800000,1.70900000,487332.50100000,809530.50921700,4992
1569715200000,2019-09-29 00:00:00,QTUM/USDT,1.65600000,1.66000000,1.56200000,1.62900000,290256.03300000,465447.38940200,2755
1569628800000,2019-09-28 00:00:00,QTUM/USDT,1.62600000,1.68500000,1.60700000,1.65600000,362729.83200000,595570.31629300,4564
1569542400000,2019-09-27 00:00:00,QTUM/USDT,1.60000000,1.65000000,1.54500000,1.62500000,363616.49000000,580857.02003100,4787
1569456000000,2019-09-26 00:00:00,QTUM/USDT,1.64200000,1.68900000,1.50000000,1.60000000,503994.47300000,808833.30743900,5892
1569369600000,2019-09-25 00:00:00,QTUM/USDT,1.55800000,1.68800000,1.52900000,1.64200000,692567.95500000,1110616.72361100,6763
1569283200000,2019-09-24 00:00:00,QTUM/USDT,1.95900000,2.00200000,1.43200000,1.55800000,972626.16900000,1681334.63375800,10155
1569196800000,2019-09-23 00:00:00,QTUM/USDT,2.09700000,2.09900000,1.95100000,1.96000000,457263.83900000,929602.95909000,4934
1569110400000,2019-09-22 00:00:00,QTUM/USDT,2.14900000,2.14900000,2.05600000,2.09600000,174795.33600000,367411.78550400,2172
1569024000000,2019-09-21 00:00:00,QTUM/USDT,2.19300000,2.20000000,2.13200000,2.14900000,190650.52600000,412184.00627300,2841
1568937600000,2019-09-20 00:00:00,QTUM/USDT,2.21100000,2.22500000,2.14800000,2.19600000,235149.03000000,511828.41980800,3397
1568851200000,2019-09-19 00:00:00,QTUM/USDT,2.26700000,2.26700000,2.06400000,2.21300000,596059.25000000,1282972.55927000,6285
1568764800000,2019-09-18 00:00:00,QTUM/USDT,2.10000000,2.32300000,2.09900000,2.26700000,711603.30000000,1578314.94973300,7179
1568678400000,2019-09-17 00:00:00,QTUM/USDT,2.04300000,2.16200000,2.01700000,2.10200000,424226.88800000,886827.46127200,4349
1568592000000,2019-09-16 00:00:00,QTUM/USDT,2.06900000,2.10300000,1.98300000,2.04500000,452615.82200000,918505.44927100,3958
1568505600000,2019-09-15 00:00:00,QTUM/USDT,2.05300000,2.09500000,2.03600000,2.06900000,210349.95100000,433109.80524100,2612
1568419200000,2019-09-14 00:00:00,QTUM/USDT,2.01600000,2.07600000,1.98700000,2.05600000,162343.33600000,330039.19653500,1953
1568332800000,2019-09-13 00:00:00,QTUM/USDT,2.00400000,2.03800000,1.99100000,2.01300000,142629.42000000,287084.92634600,2182
1568246400000,2019-09-12 00:00:00,QTUM/USDT,2.00200000,2.01200000,1.95900000,2.00400000,167672.65800000,332663.88529900,2339
1568160000000,2019-09-11 00:00:00,QTUM/USDT,2.02600000,2.05800000,1.95700000,1.99700000,231361.80800000,462555.11793900,2484
1568073600000,2019-09-10 00:00:00,QTUM/USDT,2.08300000,2.12400000,2.00200000,2.02500000,264021.23300000,546102.68552500,2966
1567987200000,2019-09-09 00:00:00,QTUM/USDT,2.11900000,2.12700000,1.99300000,2.08300000,497557.65100000,1020333.40559600,4113
1567900800000,2019-09-08 00:00:00,QTUM/USDT,2.02300000,2.14700000,2.02000000,2.12200000,453771.23400000,953641.41501400,4557
1567814400000,2019-09-07 00:00:00,QTUM/USDT,1.95100000,2.04400000,1.85800000,2.02300000,587495.48900000,1147507.78385900,5116
1567728000000,2019-09-06 00:00:00,QTUM/USDT,2.01600000,2.06500000,1.93100000,1.95000000,344613.82700000,689331.38880700,4048
1567641600000,2019-09-05 00:00:00,QTUM/USDT,2.08500000,2.09000000,1.98500000,2.01600000,295445.17200000,597388.00001500,3702
1567555200000,2019-09-04 00:00:00,QTUM/USDT,2.15100000,2.15300000,2.07500000,2.08400000,221110.65700000,465705.88416500,2851
1567468800000,2019-09-03 00:00:00,QTUM/USDT,2.14600000,2.19900000,2.10800000,2.15000000,240483.67700000,517818.96478400,3037
1567382400000,2019-09-02 00:00:00,QTUM/USDT,2.09500000,2.15500000,2.05100000,2.14700000,311784.21800000,655607.83175800,3621
1567296000000,2019-09-01 00:00:00,QTUM/USDT,2.09400000,2.12500000,2.05500000,2.09500000,161220.50800000,336354.59555100,1877
1567209600000,2019-08-31 00:00:00,QTUM/USDT,2.11300000,2.14200000,2.04100000,2.09600000,242785.46100000,506139.52250500,2653
1567123200000,2019-08-30 00:00:00,QTUM/USDT,2.10300000,2.18400000,2.06400000,2.11900000,223527.05100000,475372.92654600,2779
1567036800000,2019-08-29 00:00:00,QTUM/USDT,2.22100000,2.22500000,2.01000000,2.10600000,673281.51600000,1421903.44896300,5707
1566950400000,2019-08-28 00:00:00,QTUM/USDT,2.47200000,2.47400000,2.17900000,2.22400000,740127.19800000,1723039.88172800,7769
1566864000000,2019-08-27 00:00:00,QTUM/USDT,2.53500000,2.54000000,2.43400000,2.47200000,139295.96500000,344659.17137600,2128
1566777600000,2019-08-26 00:00:00,QTUM/USDT,2.53500000,2.61500000,2.51400000,2.53400000,136023.41900000,347371.88960300,2340
1566691200000,2019-08-25 00:00:00,QTUM/USDT,2.55100000,2.60100000,2.49200000,2.53600000,226850.82300000,580468.47291900,3201
1566604800000,2019-08-24 00:00:00,QTUM/USDT,2.60300000,2.65200000,2.48000000,2.55000000,297022.51400000,757685.93350700,3610
1566518400000,2019-08-23 00:00:00,QTUM/USDT,2.53700000,2.64000000,2.50100000,2.60300000,341762.41300000,876655.41029400,4572
1566432000000,2019-08-22 00:00:00,QTUM/USDT,2.49000000,2.61200000,2.39200000,2.54000000,413387.69800000,1040020.56145600,4650
1566345600000,2019-08-21 00:00:00,QTUM/USDT,2.61300000,2.62200000,2.39200000,2.49000000,381927.79600000,948218.45480600,3977
1566259200000,2019-08-20 00:00:00,QTUM/USDT,2.69200000,2.75000000,2.50600000,2.61300000,417116.65600000,1083084.31626400,4618
1566172800000,2019-08-19 00:00:00,QTUM/USDT,2.54500000,2.75400000,2.52500000,2.68900000,504758.64100000,1341897.53731100,6432
1566086400000,2019-08-18 00:00:00,QTUM/USDT,2.45600000,2.70700000,2.40000000,2.54500000,718663.35300000,1847257.88227200,8056
1566000000000,2019-08-17 00:00:00,QTUM/USDT,2.29100000,2.46600000,2.27500000,2.45500000,317117.18700000,752466.81180900,4034
1565913600000,2019-08-16 00:00:00,QTUM/USDT,2.38100000,2.39500000,2.21900000,2.29000000,316084.27100000,725338.56080300,4287
1565827200000,2019-08-15 00:00:00,QTUM/USDT,2.34800000,2.41800000,2.26000000,2.37600000,234206.89200000,547900.41769900,3024
1565740800000,2019-08-14 00:00:00,QTUM/USDT,2.64400000,2.65800000,2.33300000,2.34700000,393474.91900000,994442.26334900,5322
1565654400000,2019-08-13 00:00:00,QTUM/USDT,2.70600000,2.71000000,2.57500000,2.64200000,228129.78400000,601682.39598200,3186
1565568000000,2019-08-12 00:00:00,QTUM/USDT,2.77100000,2.77800000,2.67200000,2.70600000,170953.59500000,465104.88816100,2550
1565481600000,2019-08-11 00:00:00,QTUM/USDT,2.65000000,2.84300000,2.62200000,2.77500000,269985.58200000,737839.59954200,3850
1565395200000,2019-08-10 00:00:00,QTUM/USDT,2.63100000,2.72900000,2.57600000,2.65700000,296373.22300000,782223.94751700,3286
1565308800000,2019-08-09 00:00:00,QTUM/USDT,2.80500000,2.82000000,2.57600000,2.63100000,328794.52900000,881364.11097900,4151
1565222400000,2019-08-08 00:00:00,QTUM/USDT,2.91000000,2.91900000,2.73000000,2.80800000,315338.01000000,893662.03633100,4278
1565136000000,2019-08-07 00:00:00,QTUM/USDT,2.93000000,2.99900000,2.88300000,2.91400000,268411.75000000,789051.13877300,3983
1565049600000,2019-08-06 00:00:00,QTUM/USDT,3.09300000,3.11700000,2.90400000,2.93200000,370629.01400000,1120966.88011900,5082
1564963200000,2019-08-05 00:00:00,QTUM/USDT,3.01800000,3.20000000,3.01200000,3.09400000,459115.08000000,1428609.96656200,5968
1564876800000,2019-08-04 00:00:00,QTUM/USDT,3.04600000,3.07100000,2.96500000,3.01700000,242653.87400000,729685.24241800,3054
1564790400000,2019-08-03 00:00:00,QTUM/USDT,3.00200000,3.09800000,2.98400000,3.04300000,238069.88100000,727880.33896500,3351
1564704000000,2019-08-02 00:00:00,QTUM/USDT,3.02600000,3.09100000,2.96100000,3.00100000,304235.03500000,919431.86357800,4077
1564617600000,2019-08-01 00:00:00,QTUM/USDT,3.05600000,3.06700000,2.91600000,3.02400000,324079.64500000,967190.02982700,4487
1564531200000,2019-07-31 00:00:00,QTUM/USDT,2.89000000,3.30000000,2.88300000,3.05700000,903575.00200000,2735091.82062400,9023
1564444800000,2019-07-30 00:00:00,QTUM/USDT,2.88700000,2.92800000,2.82600000,2.88300000,150725.24000000,433714.69128600,2413
1564358400000,2019-07-29 00:00:00,QTUM/USDT,2.90600000,2.96100000,2.82100000,2.89200000,245667.56400000,708580.04321600,3454
